model_type,seed,action_mode,episode_id,step,success,episode_length,goal_delta_l2,goal_cosine_prev,action_prob_kl_from_prev,top1_action_changed_on_goal_update,entropy_after_update,top1_prob_after_update
ablation,11,sample,83,20,True,38,0.3277789056301117,0.9901164873152051,0.0001036965986713767,False,1.366307020187378,0.5649016499519348
ablation,11,sample,83,30,True,38,0.4146367311477661,0.984012300103163,0.22564104199409485,False,1.5231332778930664,0.48256412148475647
ablation,11,sample,84,10,True,31,0.7907997965812683,0.9790742457970948,1.3278759717941284,True,1.333338975906372,0.5779891014099121
ablation,11,sample,84,20,True,31,0.3217220902442932,0.9897679486812044,0.00021702703088521957,False,1.236248254776001,0.6177206635475159
ablation,11,sample,84,30,True,31,0.6563053727149963,0.9908694575821622,0.02298334613442421,False,1.019291639328003,0.7026717662811279
ablation,11,sample,85,10,True,29,0.23623685538768768,0.9906095061245846,0.00019940780475735664,False,1.8089094161987305,0.34832361340522766
ablation,11,sample,85,20,True,29,0.4340643584728241,0.9815558665216593,0.004694810137152672,False,1.063920021057129,0.6832656264305115
ablation,11,sample,86,10,True,31,0.22795891761779785,0.9954790296584725,3.247128915973008e-05,False,1.302646279335022,0.5843884944915771
ablation,11,sample,86,20,True,31,0.39685821533203125,0.9942839594336758,1.624638557434082,True,1.2381079196929932,0.6116259098052979
ablation,11,sample,86,30,True,31,0.6560095548629761,0.977132020177708,6.5166707038879395,True,1.1287856101989746,0.657438337802887
ablation,11,sample,87,10,True,23,0.3941228985786438,0.983083984415367,1.293887734413147,True,1.333338975906372,0.5779891014099121
ablation,11,sample,87,20,True,23,0.4170496165752411,0.9862477483191322,1.9092762470245361,True,0.8334440588951111,0.7775867581367493
ablation,11,sample,88,10,True,30,0.3010381758213043,0.9949551594955569,0.049375392496585846,False,1.6703084707260132,0.3991204500198364
ablation,11,sample,88,20,True,30,0.7910758256912231,0.9920950664508752,0.017449913546442986,False,1.1579855680465698,0.6494524478912354
ablation,11,sample,89,10,True,42,0.43774089217185974,0.9711861889125926,0.00027688266709446907,False,1.111365795135498,0.6642629504203796
ablation,11,sample,89,20,True,42,0.3321731388568878,0.9837772510636201,4.411841869354248,True,1.17935311794281,0.6429503560066223
ablation,11,sample,89,30,True,42,0.32054269313812256,0.9897737055773289,0.4032847285270691,True,1.371964454650879,0.5770190954208374
ablation,11,sample,89,40,True,42,0.792670726776123,0.99146316163482,3.036190986633301,True,0.7778604626655579,0.8164716958999634
ablation,11,sample,90,10,True,52,0.44011878967285156,0.9818668560676084,1.4400712251663208,True,1.4199559688568115,0.5488426685333252
ablation,11,sample,90,20,True,52,0.24958641827106476,0.9911307178530565,9.26207285374403e-05,False,1.483078956604004,0.5040490031242371
ablation,11,sample,90,30,True,52,0.3414360582828522,0.9892497754300016,3.3769288063049316,True,1.366307020187378,0.5649016499519348
ablation,11,sample,90,40,True,52,0.35248738527297974,0.9882974444843833,1.856175422668457,True,0.9670242071151733,0.7215998768806458
ablation,11,sample,90,50,True,52,0.41665419936180115,0.9889759284683004,3.5074303150177,True,1.1561064720153809,0.6441516876220703
ablation,11,sample,91,10,True,40,0.6467923521995544,0.9895367427824613,1.497504472732544,True,1.3006271123886108,0.583726704120636
ablation,11,sample,91,20,True,40,0.27380573749542236,0.9943521690044054,0.02217993512749672,False,1.3666871786117554,0.5458101630210876
ablation,11,sample,91,30,True,40,0.29814964532852173,0.9884288293332641,0.42091232538223267,True,1.0954985618591309,0.7002130746841431
ablation,11,sample,92,10,True,27,0.5916513204574585,0.9663194800110801,0.0005141242872923613,False,1.4002798795700073,0.5574055314064026
ablation,11,sample,92,20,True,27,0.01968422159552574,0.9999918339593122,7.328926585614681e-07,False,1.3813958168029785,0.5653616189956665
ablation,11,sample,93,10,True,43,0.19137431681156158,0.993138277296806,1.1218880414962769,True,1.6712459325790405,0.4142707288265228
ablation,11,sample,93,20,True,43,0.3996260166168213,0.9864877979355949,3.9016895294189453,True,1.173586130142212,0.6471549272537231
ablation,11,sample,93,30,True,43,0.2959561347961426,0.9894152215408014,1.2051047086715698,True,1.333338975906372,0.5779891014099121
ablation,11,sample,93,40,True,43,0.5541207790374756,0.9751363920890763,0.1642008125782013,False,0.6017892360687256,0.8678024411201477
ablation,11,sample,94,10,True,20,0.638802170753479,0.9945099672778228,1.2078887224197388,True,1.4854121208190918,0.5081869959831238
ablation,11,sample,95,10,True,22,0.4223363697528839,0.9791654534767049,1.702155590057373,True,0.9688583612442017,0.7231056690216064
ablation,11,sample,95,20,True,22,0.6941573619842529,0.9801018614367812,0.001381988637149334,False,1.019291639328003,0.7026717662811279
ablation,11,sample,96,10,True,33,0.2374425232410431,0.9939408562942594,0.0006043184548616409,False,1.585420846939087,0.4880790710449219
ablation,11,sample,96,20,True,33,0.42861899733543396,0.9846631261454243,2.5598487854003906,True,1.2302393913269043,0.6144115924835205
ablation,11,sample,96,30,True,33,0.38229554891586304,0.9867541619951996,0.0003475194098427892,False,1.5664888620376587,0.45775362849235535
ablation,11,sample,97,10,True,57,0.27588725090026855,0.9867605566325665,7.21001997590065e-05,False,1.595996379852295,0.44394686818122864
ablation,11,sample,97,20,True,57,0.2855650782585144,0.9865602965288922,0.18469588458538055,False,1.290881633758545,0.6223076581954956
ablation,11,sample,97,30,True,57,0.3085257112979889,0.9843848114756871,0.00010761618614196777,False,1.2847809791564941,0.5904766917228699
ablation,11,sample,97,40,True,57,0.2973977327346802,0.9857515422404728,0.23507210612297058,False,1.142688512802124,0.6785336136817932
ablation,11,sample,97,50,True,57,0.15620705485343933,0.9969683435321641,2.2991044521331787,True,1.091064214706421,0.7073153853416443
ablation,11,sample,98,10,True,32,0.44808515906333923,0.9711250555334888,1.7916055917739868,True,1.029595136642456,0.6967196464538574
ablation,11,sample,98,20,True,32,0.49523597955703735,0.9693022731182799,3.413203477859497,True,1.366307020187378,0.5649016499519348
ablation,11,sample,98,30,True,32,0.39938831329345703,0.9922814253724449,0.013101186603307724,False,0.9249832630157471,0.7446070909500122
ablation,11,sample,99,10,True,32,0.5793511271476746,0.9911304240919381,0.0003211235161870718,False,1.1931979656219482,0.6253282427787781
ablation,11,sample,99,20,True,32,0.35685935616493225,0.9978705525693436,0.00018189556431025267,False,1.2740849256515503,0.5970231294631958
ablation,11,sample,99,30,True,32,0.9209060072898865,0.9797372263242143,3.049046039581299,True,0.7778604626655579,0.8164716958999634
ablation,11,sample,100,10,True,32,0.27074629068374634,0.9904522121798085,1.622761607170105,True,1.756638765335083,0.2856433093547821
ablation,11,sample,100,20,True,32,0.17377492785453796,0.995348123510104,0.976934552192688,True,1.4831867218017578,0.5042437314987183
ablation,11,sample,100,30,True,32,0.5326169729232788,0.9944205711220224,0.00016413582488894463,False,0.9249832630157471,0.7446070909500122
ablation,11,argmax,1,10,True,20,0.6770243644714355,0.9823748428977336,1.1773289442062378,True,1.3813958168029785,0.5653616189956665
ablation,11,argmax,2,10,True,21,0.6812475323677063,0.9858505852730988,1.4967671632766724,True,1.3546814918518066,0.5659684538841248
ablation,11,argmax,2,20,True,21,0.6252716183662415,0.99387475187502,3.952512264251709,True,1.070319652557373,0.6825727224349976
ablation,11,argmax,3,10,True,17,0.15181981027126312,0.9972720080391275,1.1353328227996826,True,1.4187705516815186,0.5357609391212463
ablation,11,argmax,4,10,True,18,0.3845530152320862,0.9835742445520378,1.6568397283554077,True,1.1789584159851074,0.6354789137840271
ablation,11,argmax,5,10,True,17,0.5158512592315674,0.9842065084872978,1.9237072467803955,True,0.9590640664100647,0.7247850894927979
ablation,11,argmax,6,10,True,14,0.4639333486557007,0.9774551477336773,1.3009023666381836,True,1.333338975906372,0.5779891014099121
ablation,11,argmax,7,10,True,21,0.3110176622867584,0.9830639567150844,0.014362681657075882,False,1.3666871786117554,0.5458101630210876
ablation,11,argmax,7,20,True,21,0.8436450958251953,0.9808661801543584,3.218339681625366,True,1.149944543838501,0.6417647004127502
ablation,11,argmax,8,10,True,21,0.6424009203910828,0.986577354578627,1.4374104738235474,True,1.475040316581726,0.5243542790412903
ablation,11,argmax,8,20,True,21,0.6715480089187622,0.9844491280495579,0.032681919634342194,False,0.9140556454658508,0.747761607170105
ablation,11,argmax,9,10,True,15,0.3369028866291046,0.9846040573462155,1.2151844501495361,True,1.3569046258926392,0.5746605396270752
ablation,11,argmax,10,10,True,17,0.3112483322620392,0.9867567714045485,0.00289330817759037,False,1.0880588293075562,0.6733186841011047
ablation,11,argmax,11,10,True,23,0.552656888961792,0.9831595206885837,3.245417356491089,True,1.3911969661712646,0.553917407989502
ablation,11,argmax,11,20,True,23,0.4329051077365875,0.9847677852700476,0.005747751332819462,False,1.0727226734161377,0.6905497908592224
ablation,11,argmax,12,10,True,17,0.2517314553260803,0.988785708582215,0.014629360288381577,False,1.2740849256515503,0.5970231294631958
ablation,11,argmax,13,10,True,18,0.2403654009103775,0.9916158086879852,0.014398680999875069,False,1.3424675464630127,0.5820819735527039
ablation,11,argmax,14,10,True,21,0.4117982089519501,0.9822105270036893,1.338779091835022,True,1.3813958168029785,0.5653616189956665
ablation,11,argmax,14,20,True,21,0.5845798254013062,0.9932947465857673,0.02257244661450386,False,1.019291639328003,0.7026717662811279
ablation,11,argmax,15,10,True,18,0.5146385431289673,0.9906433751140282,1.3700796365737915,True,1.5037881135940552,0.4982936978340149
ablation,11,argmax,16,10,True,18,0.3313576281070709,0.9844088770402458,0.004401948302984238,False,1.160926342010498,0.6422864198684692
ablation,11,argmax,17,10,True,21,0.5056048631668091,0.986758848995306,3.0563766956329346,True,1.4014363288879395,0.5502381324768066
ablation,11,argmax,17,20,True,21,0.4817909598350525,0.9956525277469633,3.3955955505371094,True,1.1586313247680664,0.642845869064331
ablation,11,argmax,18,10,True,15,0.3144547939300537,0.9864103485172768,0.002808027435094118,False,1.0880588293075562,0.6733186841011047
ablation,11,argmax,19,10,True,24,0.27116748690605164,0.9976541139643609,0.13383573293685913,False,1.5407569408416748,0.5052727460861206
ablation,11,argmax,19,20,True,24,0.6571841835975647,0.9883924607332265,1.5621528625488281,True,1.0930023193359375,0.6770592331886292
ablation,11,argmax,20,10,True,25,0.4701509177684784,0.9909834703927476,0.017516188323497772,False,1.3323907852172852,0.5625231862068176
ablation,11,argmax,20,20,True,25,0.609542191028595,0.9941375219588335,1.6917550563812256,True,0.8605427145957947,0.7674627900123596
ablation,11,argmax,21,10,True,23,0.2720127999782562,0.9923623102979604,1.0339583158493042,True,1.8077125549316406,0.3482951521873474
ablation,11,argmax,21,20,True,23,0.48612675070762634,0.9945381546658093,0.23414814472198486,False,1.5231332778930664,0.48256412148475647
ablation,11,argmax,22,10,True,19,0.6031370162963867,0.9810253272488832,1.1631046533584595,True,1.3813958168029785,0.5653616189956665
ablation,11,argmax,23,10,True,12,0.4379469156265259,0.9895162157155174,1.9441688060760498,True,0.8058565258979797,0.7868843078613281
ablation,11,argmax,24,10,True,24,0.4799145758152008,0.9823464242026126,1.2420101165771484,True,1.333338975906372,0.5779891014099121
ablation,11,argmax,24,20,True,24,0.3434354364871979,0.9855189141041556,1.9379212856292725,True,0.9062793254852295,0.7463715672492981
ablation,11,argmax,25,10,True,22,0.22587856650352478,0.9952274087310111,2.03975510597229,True,1.1759884357452393,0.673439621925354
ablation,11,argmax,25,20,True,22,0.667330801486969,0.9971362334065514,3.020890474319458,True,0.7778604626655579,0.8164716958999634
ablation,11,argmax,26,10,True,21,0.3871113955974579,0.9854576971145075,0.009934186935424805,False,1.3443961143493652,0.5683282613754272
ablation,11,argmax,26,20,True,21,0.9144673347473145,0.9858282636695783,0.023838616907596588,False,1.019291639328003,0.7026717662811279
ablation,11,argmax,27,10,True,15,0.360827773809433,0.9879700478385856,0.005395496264100075,False,1.111169457435608,0.6707340478897095
ablation,11,argmax,28,10,True,22,0.36083388328552246,0.9749101734413894,1.4601430892944336,True,1.223113775253296,0.6160163879394531
ablation,11,argmax,28,20,True,22,0.9084106683731079,0.9612835835974849,1.2885974645614624,True,1.717528223991394,0.3658590614795685
ablation,11,argmax,29,10,True,19,0.37773528695106506,0.9840135204957096,1.6766176223754883,True,1.4416135549545288,0.5393280386924744
ablation,11,argmax,30,10,True,21,0.1514088362455368,0.9975859335562967,0.02407793328166008,False,1.4577980041503906,0.5331763029098511
ablation,11,argmax,30,20,True,21,0.8876263499259949,0.9847056727836326,7.596619129180908,True,1.0638400316238403,0.6851482391357422
ablation,11,argmax,31,10,True,17,0.6496719717979431,0.9881421464726665,0.006480410695075989,False,1.063920021057129,0.6832656264305115
ablation,11,argmax,32,10,True,22,0.49516549706459045,0.975409440840089,2.561244249343872,True,1.5284323692321777,0.5019080638885498
ablation,11,argmax,32,20,True,22,0.6048021912574768,0.979122862951145,1.8871763944625854,True,1.625254511833191,0.38785210251808167
ablation,11,argmax,33,10,True,19,0.44943955540657043,0.9956221490821504,1.4982205629348755,True,1.772367238998413,0.2896463871002197
ablation,11,argmax,34,10,True,18,0.4664514660835266,0.9727512705315571,1.793550968170166,True,1.0267078876495361,0.6987498998641968
ablation,11,argmax,35,10,True,22,0.2108362764120102,0.9918903145286111,0.030878771096467972,False,1.41575288772583,0.5228073596954346
ablation,11,argmax,35,20,True,22,0.7964523434638977,0.978593806804043,2.8850667476654053,True,0.6749389171600342,0.8499117493629456
ablation,11,argmax,36,10,True,18,0.5006187558174133,0.9940438162290453,0.004673313349485397,False,1.1631019115447998,0.6375190019607544
ablation,11,argmax,37,10,True,14,0.4201126992702484,0.9891538111965407,1.4145805835723877,True,1.3691086769104004,0.5685021281242371
ablation,11,argmax,38,10,True,14,0.5298394560813904,0.9913073345738241,0.007843468338251114,False,1.1428871154785156,0.6574715375900269
ablation,11,argmax,39,10,True,19,0.26092639565467834,0.9948066612320248,1.5722949504852295,True,1.66420578956604,0.37257447838783264
ablation,11,argmax,40,10,True,18,0.28679126501083374,0.9882885508414471,0.01596083492040634,False,1.3067221641540527,0.5825125575065613
ablation,11,argmax,41,10,True,20,0.3687805235385895,0.9822409898253108,0.0019453838467597961,False,1.160926342010498,0.6422864198684692
ablation,11,argmax,42,10,True,21,0.5147327184677124,0.9798009779780286,1.6243120431900024,True,1.1201157569885254,0.6607019901275635
ablation,11,argmax,42,20,True,21,0.7762604355812073,0.9740474708360899,7.230526447296143,True,1.048385739326477,0.6919922232627869
ablation,11,argmax,43,10,True,19,0.3142973780632019,0.9900117640188958,0.012795252725481987,False,1.3011906147003174,0.5983648300170898
ablation,11,argmax,44,10,True,14,0.44151484966278076,0.9810191834927533,1.4588708877563477,True,1.3558363914489746,0.5736197829246521
ablation,11,argmax,45,10,True,17,0.16120408475399017,0.993856894998502,0.04112815856933594,False,1.4724074602127075,0.5069670081138611
ablation,11,argmax,46,10,True,17,0.23916743695735931,0.9898384556487113,1.294681429862976,True,1.763101577758789,0.31748658418655396
ablation,11,argmax,47,10,True,19,0.2599845826625824,0.9904992634736491,0.012718794867396355,False,1.0402650833129883,0.694979190826416
ablation,11,argmax,48,10,True,18,0.43198099732398987,0.986214120663423,0.000896732322871685,False,1.119336485862732,0.6593705415725708
ablation,11,argmax,49,10,True,16,0.15957438945770264,0.996249534545737,2.647683620452881,True,1.0867289304733276,0.7004018425941467
ablation,11,argmax,50,10,True,22,0.5841372013092041,0.9764949604675842,1.8090466260910034,True,1.001399040222168,0.7080966234207153
ablation,11,argmax,50,20,True,22,0.8647274374961853,0.9509601758470272,3.03753924369812,True,0.7778604626655579,0.8164716958999634
ablation,11,argmax,51,10,True,16,0.15743006765842438,0.9963284295532457,0.019533280283212662,False,1.2812583446502686,0.5976637601852417
ablation,11,argmax,52,10,True,20,0.2799868583679199,0.9897807138029959,0.02050752565264702,False,1.3518776893615723,0.5623016953468323
ablation,11,argmax,53,10,True,17,0.13447268307209015,0.9972700881765232,0.006781820207834244,False,1.1428871154785156,0.6574715375900269
ablation,11,argmax,54,10,True,14,0.3877872824668884,0.983589735187724,1.1569457054138184,True,1.3813958168029785,0.5653616189956665
ablation,11,argmax,55,10,True,14,0.24415966868400574,0.9927742443593052,0.018648914992809296,False,1.2812583446502686,0.5976637601852417
ablation,11,argmax,56,10,True,18,0.39443981647491455,0.9963462363248295,0.02035318687558174,False,1.0478607416152954,0.7174583673477173
ablation,11,argmax,57,10,True,21,0.4377741515636444,0.9958028360081503,1.3838969469070435,True,1.7658990621566772,0.2880183160305023
ablation,11,argmax,57,20,True,21,0.7558436989784241,0.9895059063668425,6.734280109405518,True,1.081437349319458,0.6776378750801086
ablation,11,argmax,58,10,True,15,0.6944085955619812,0.9649718148934854,1.2904301881790161,True,1.366307020187378,0.5649016499519348
ablation,11,argmax,59,10,True,22,0.32628658413887024,0.9843049744924408,3.0503013134002686,True,1.4199559688568115,0.5488426685333252
ablation,11,argmax,59,20,True,22,0.6423592567443848,0.9794449613890943,2.8527469635009766,True,0.6749389171600342,0.8499117493629456
ablation,11,argmax,60,10,True,21,0.45395466685295105,0.9815228673735675,1.221791386604309,True,1.3569046258926392,0.5746605396270752
ablation,11,argmax,60,20,True,21,0.5480495095252991,0.993780759890535,0.022488750517368317,False,1.019291639328003,0.7026717662811279
ablation,11,argmax,61,10,True,25,0.26085421442985535,0.9925362555880075,1.0322813987731934,True,1.8077125549316406,0.3482951521873474
ablation,11,argmax,61,20,True,25,0.47442886233329773,0.9779442787410015,1.1611653566360474,True,1.3427996635437012,0.5745018124580383
ablation,11,argmax,62,10,True,20,0.397207647562027,0.9853102031558607,2.570617437362671,True,1.5175174474716187,0.5085520148277283
ablation,11,argmax,63,10,True,18,0.2961730360984802,0.9895647190276456,3.1460442543029785,True,1.0950653553009033,0.6797921657562256
ablation,11,argmax,64,10,True,16,0.18618282675743103,0.9934975029205114,1.2247565984725952,True,1.7656612396240234,0.3147768974304199
ablation,11,argmax,65,10,True,21,0.2729581296443939,0.9935316212800293,1.2608873844146729,True,1.756638765335083,0.2856433093547821
ablation,11,argmax,65,20,True,21,0.7263913154602051,0.9875999065745132,3.2460520267486572,True,1.1470738649368286,0.6434999704360962
ablation,11,argmax,66,10,True,20,0.39124566316604614,0.9813636727283763,1.3755851984024048,True,1.3669507503509521,0.5712110996246338
ablation,11,argmax,67,10,True,15,0.6377781629562378,0.988264998053556,0.003539798781275749,False,1.070461630821228,0.6805833578109741
ablation,11,argmax,68,10,True,16,0.13561421632766724,0.9975506939257528,1.950945496559143,True,1.3786499500274658,0.5657761096954346
ablation,11,argmax,69,10,True,20,0.41464096307754517,0.9813357961240871,1.3695422410964966,True,1.3566186428070068,0.5737329125404358
ablation,11,argmax,70,10,True,24,0.5716012716293335,0.9734194904691084,0.016530716791749,False,0.9923709034919739,0.7249889373779297
ablation,11,argmax,70,20,True,24,0.34258490800857544,0.9835611127032515,1.3843249082565308,True,1.3813958168029785,0.5653616189956665
ablation,11,argmax,71,10,True,14,0.4664589762687683,0.9682334571116029,1.0910422801971436,True,1.4002798795700073,0.5574055314064026
ablation,11,argmax,72,10,True,17,0.6032667756080627,0.9813732069912362,0.019333112984895706,False,1.3993020057678223,0.5406702756881714
ablation,11,argmax,73,10,True,17,0.3445252478122711,0.9838996092281141,1.5402542352676392,True,1.0932321548461914,0.6727035045623779
ablation,11,argmax,74,10,True,14,0.7203429937362671,0.9637414375383508,1.063455581665039,True,1.4199559688568115,0.5488426685333252
ablation,11,argmax,75,10,True,16,0.4128776490688324,0.9851857298769426,0.00769292376935482,False,1.1428871154785156,0.6574715375900269
ablation,11,argmax,76,10,True,18,0.3318074643611908,0.981883275563593,0.0370817556977272,False,1.3437455892562866,0.5567226409912109
ablation,11,argmax,77,10,True,15,0.30738648772239685,0.988955022419233,0.011313913390040398,False,1.227481722831726,0.6212782263755798
ablation,11,argmax,78,10,True,22,0.13122279942035675,0.9971871071768303,0.00253679184243083,False,1.085884690284729,0.7109942436218262
ablation,11,argmax,78,20,True,22,0.6719400882720947,0.9793302104974521,0.03184742107987404,False,0.9249832630157471,0.7446070909500122
ablation,11,argmax,79,10,True,21,0.3124626874923706,0.9894715295697851,1.7674440145492554,True,1.0921889543533325,0.6741942763328552
ablation,11,argmax,79,20,True,21,0.8195675015449524,0.9659889681306467,7.557626724243164,True,1.0750247240066528,0.6802661418914795
ablation,11,argmax,80,10,True,16,0.37521371245384216,0.9818809921492164,0.016975872218608856,False,0.9825488328933716,0.723726749420166
ablation,11,argmax,81,10,True,21,0.732032060623169,0.9858288811568178,0.0025580190122127533,False,1.070461630821228,0.6805833578109741
ablation,11,argmax,81,20,True,21,0.5987392067909241,0.9853366716613713,0.015715140849351883,False,0.9791280031204224,0.7218757271766663
ablation,11,argmax,82,10,True,19,0.2481401115655899,0.993183244181169,0.00028140097856521606,False,1.2183237075805664,0.6192810535430908
ablation,11,argmax,83,10,True,19,0.7645410299301147,0.9841962433687556,1.8835500478744507,True,0.9686468243598938,0.7210184335708618
ablation,11,argmax,84,10,True,18,0.7808823585510254,0.980014893516515,3.195336103439331,True,1.366307020187378,0.5649016499519348
ablation,11,argmax,85,10,True,15,0.3946307301521301,0.9901691797267484,0.005396779626607895,False,1.063920021057129,0.6832656264305115
ablation,11,argmax,86,10,True,19,0.6408714652061462,0.9800332260960471,1.1935210227966309,True,1.3569046258926392,0.5746605396270752
ablation,11,argmax,87,10,True,17,0.3142973780632019,0.9900117640188958,0.012795252725481987,False,1.3011906147003174,0.5983648300170898
ablation,11,argmax,88,10,True,21,0.12413718551397324,0.9976863534549015,0.042577020823955536,False,1.0016846656799316,0.7411969900131226
ablation,11,argmax,88,20,True,21,0.8315460681915283,0.9709580427286776,7.443721771240234,True,0.9913910627365112,0.7170897126197815
ablation,11,argmax,89,10,True,21,0.4160066246986389,0.9752003684531285,0.001028089551255107,False,1.1246241331100464,0.6572812795639038
ablation,11,argmax,89,20,True,21,0.8811781406402588,0.9795319748189552,6.514355182647705,True,1.1422299146652222,0.6482676267623901
ablation,11,argmax,90,10,True,25,0.26571354269981384,0.991875865541394,1.0108771324157715,True,1.8089094161987305,0.34832361340522766
ablation,11,argmax,90,20,True,25,0.4829337000846863,0.978019329855365,3.6196367740631104,True,1.3342859745025635,0.5777694582939148
ablation,11,argmax,91,10,True,26,0.8340044021606445,0.9833187155232489,0.014990415424108505,False,1.1376547813415527,0.6485339999198914
ablation,11,argmax,91,20,True,26,0.48527947068214417,0.9740361234639126,0.0044080642983317375,False,1.0293517112731934,0.7327532172203064
ablation,11,argmax,92,10,True,17,0.38739651441574097,0.9860173067246563,0.010397437959909439,False,1.1800581216812134,0.6417231559753418
ablation,11,argmax,93,10,True,19,0.3655035197734833,0.982213659400107,0.025714600458741188,False,0.9869903922080994,0.726624071598053
ablation,11,argmax,94,10,True,20,0.43066737055778503,0.99123980275945,0.13333866000175476,False,1.0570359230041504,0.6880380511283875
ablation,11,argmax,95,10,True,16,0.25132596492767334,0.988133853619889,0.002679085358977318,False,1.23438560962677,0.6176401376724243
ablation,11,argmax,96,10,True,20,0.5559560656547546,0.9928602775561034,2.6223864555358887,True,1.1143718957901,0.6898506283760071
ablation,11,argmax,97,10,True,19,0.4380398988723755,0.9710647053496978,1.6845890283584595,True,1.0784642696380615,0.6770047545433044
ablation,11,argmax,98,10,True,18,0.544562041759491,0.968516753154217,3.344193935394287,True,1.366307020187378,0.5649016499519348
ablation,11,argmax,99,10,True,21,0.43772727251052856,0.985952839801003,0.005763540044426918,False,1.1060588359832764,0.6650305986404419
ablation,11,argmax,99,20,True,21,0.8464378118515015,0.9803415720585915,6.66277551651001,True,1.09731125831604,0.6702268719673157
ablation,11,argmax,100,10,True,16,0.508277177810669,0.9752293438760139,0.003991414792835712,False,1.070461630821228,0.6805833578109741
ablation,44,sample,1,10,True,27,0.500950813293457,0.9785322158649413,0.002877389080822468,False,1.2594373226165771,0.6112000346183777
ablation,44,sample,1,20,True,27,0.4889909625053406,0.9927030927323147,0.0007694819942116737,False,1.1001787185668945,0.6769979596138
ablation,44,sample,2,10,True,42,0.4560398459434509,0.9787979819900935,1.228697419166565,True,1.3301537036895752,0.5775477290153503
ablation,44,sample,2,20,True,42,0.5120795965194702,0.9728757016929044,0.00028038606978952885,False,1.1157904863357544,0.6697092652320862
ablation,44,sample,2,30,True,42,0.8456254601478577,0.9430701465178605,0.000825236551463604,False,1.778645634651184,0.3676082491874695
ablation,44,sample,2,40,True,42,0.9126908779144287,0.9927741848048269,0.002750445157289505,False,1.0146691799163818,0.7397841811180115
ablation,44,sample,3,10,True,36,0.2743459641933441,0.9905196207696667,7.658993126824498e-06,False,1.2990319728851318,0.5886985659599304
ablation,44,sample,3,20,True,36,0.35902419686317444,0.9979538464989388,0.008022893220186234,False,1.1947168111801147,0.6426472067832947
ablation,44,sample,3,30,True,36,0.4889334440231323,0.9970222128612007,0.0004149973392486572,False,0.9372051954269409,0.7415830492973328
ablation,44,sample,4,10,True,25,0.7766895890235901,0.942485051269433,0.00048353616148233414,False,1.2178829908370972,0.6331354975700378
ablation,44,sample,4,20,True,25,0.4851227402687073,0.9959640443396329,0.0005909828469157219,False,0.9695544242858887,0.7307276129722595
ablation,44,sample,5,10,True,32,0.9018613696098328,0.964666769675208,0.0035968883894383907,False,1.2526192665100098,0.6134264469146729
ablation,44,sample,5,20,True,32,0.13037779927253723,0.9984152329700136,0.009543653577566147,False,1.2178829908370972,0.6331354975700378
ablation,44,sample,5,30,True,32,0.8437203168869019,0.9885901917551222,0.056276269257068634,False,1.0326238870620728,0.67857426404953
ablation,44,sample,6,10,True,37,0.13009048998355865,0.9981584140484522,8.331204298883677e-06,False,1.3779107332229614,0.5942364931106567
ablation,44,sample,6,20,True,37,0.6776356101036072,0.9489996028808447,0.03863568603992462,False,1.3502081632614136,0.5680166482925415
ablation,44,sample,6,30,True,37,0.6551126837730408,0.9984876619294031,0.0006990283727645874,False,0.7979291081428528,0.7935065627098083
ablation,44,sample,7,10,True,16,0.3084279000759125,0.9880597294069572,1.2020679712295532,True,1.387434959411621,0.5909848809242249
ablation,44,sample,8,10,True,30,0.7387999296188354,0.948885807229706,1.5093806982040405,True,1.3120036125183105,0.6254453063011169
ablation,44,sample,8,20,True,30,0.5622976422309875,0.9622603303657521,0.10631727427244186,False,1.5928916931152344,0.4594637453556061
ablation,44,sample,9,10,True,38,0.5071099400520325,0.9922542335159378,0.0007977792993187904,False,1.3779107332229614,0.5942364931106567
ablation,44,sample,9,20,True,38,0.7436757683753967,0.9633103630485942,2.198690414428711,True,1.275679111480713,0.5998309850692749
ablation,44,sample,9,30,True,38,0.24904444813728333,0.9948698252786797,1.5881856679916382,True,1.343600869178772,0.584895670413971
ablation,44,sample,10,10,True,28,0.18805095553398132,0.9971424692322789,1.5363795682787895e-05,False,1.2489745616912842,0.6203427314758301
ablation,44,sample,10,20,True,28,0.5455484390258789,0.9704730622073985,2.681013345718384,True,1.3127176761627197,0.5828680396080017
ablation,44,sample,11,10,True,27,0.2292475700378418,0.9979996119752925,0.022716164588928223,False,1.3344672918319702,0.5846008062362671
ablation,44,sample,11,20,True,27,0.5267720818519592,0.9705846706040718,0.6930726170539856,True,1.4068639278411865,0.5474921464920044
ablation,44,sample,12,10,True,36,0.7998257875442505,0.9798233392755366,0.0021425215527415276,False,1.1661961078643799,0.6500422954559326
ablation,44,sample,12,20,True,36,0.30408844351768494,0.9924355360164918,0.00016104057431221008,False,1.2675096988677979,0.6021361351013184
ablation,44,sample,12,30,True,36,0.519934892654419,0.9705264461648598,0.00022755330428481102,False,1.4458231925964355,0.5315220355987549
ablation,44,sample,13,10,True,30,0.46842360496520996,0.9782053233667797,0.6419057846069336,True,1.3840200901031494,0.5494704842567444
ablation,44,sample,13,20,True,30,0.6054491400718689,0.9660584231650505,3.4115233421325684,True,1.3247076272964478,0.5910828709602356
ablation,44,sample,14,10,True,29,0.2876458168029785,0.9925733540164976,1.5324264764785767,True,1.3696109056472778,0.5976462364196777
