model_type,seed,action_mode,episode_id,episode_seed,success,return,episode_length,num_goal_updates,mean_goal_norm,std_goal_norm,mean_goal_delta_l2,std_goal_delta_l2,mean_goal_cosine_prev,std_goal_cosine_prev,mean_policy_entropy,mean_top1_prob,mean_chosen_action_prob,mean_action_kl_on_goal_update,top1_action_change_rate_on_goal_update
baseline,44,argmax,70,1113,True,0.9874,14,2,2.192171539579119,0.3002735416172635,0.06363846705510066,0.22045011651046498,0.9982524065587235,0.006053561287035585,1.2406829254967826,0.6092916429042816,0.6092916429042816,0.03371667116880417,0.0
baseline,44,argmax,71,1114,True,0.9802,22,3,2.2767865657806396,0.33580802854304703,0.08591664121264503,0.26494860796242015,0.9957115721393912,0.013480498417301276,1.3142808323556727,0.5795246836814013,0.5795246836814013,1.4689818620681763,1.0
baseline,44,argmax,72,1115,True,0.9847,17,2,2.701776350245756,0.2185047684797285,0.031606368720531464,0.12241093968870938,0.9997545936739934,0.0009505824679079806,1.150978666894576,0.643273239626604,0.643273239626604,3.43782901763916,1.0
baseline,44,argmax,73,1116,True,0.9802,22,3,2.516135974363847,0.27575264477875133,0.07594003563835508,0.23444593042204456,0.9970016561598857,0.009252559769201139,1.258215443654494,0.5993093739856373,0.5993093739856373,1.4287988543510437,1.0
baseline,44,argmax,74,1117,True,0.9847,17,2,2.555871781180887,0.26584905629680017,0.05829000473022461,0.22575621757051145,0.9973061283758677,0.010433145948203148,1.2946003184599035,0.5849625292946311,0.5849625292946311,0.02834392338991165,0.0
baseline,44,argmax,75,1118,True,0.9829,19,2,2.2862207889556885,0.155501310207779,0.03175627854135302,0.13093449070253402,0.9987821505750326,0.005021578905081141,1.1925124682878192,0.6282412221557215,0.6282412221557215,0.04139631986618042,0.0
baseline,44,argmax,76,1119,True,0.9856,16,2,2.34796741604805,0.446303931730874,0.08086767196655273,0.30257912216486404,0.9964613789150997,0.013240135679409687,1.23524110019207,0.6115481927990913,0.6115481927990913,1.2725664377212524,1.0
baseline,44,argmax,77,1120,True,0.9865,15,2,2.3838714758555093,0.16972726961050275,0.036727581705365865,0.13242317906248977,0.999189806790176,0.002921187841650003,1.1853936870892843,0.6255102396011353,0.6255102396011353,2.7061517238616943,1.0
baseline,44,argmax,78,1121,True,0.9838,18,2,2.4869867165883384,0.2494675321500973,0.03457850568434771,0.13831402273739085,0.9995607826115086,0.0017567918687177826,1.1860937078793843,0.6258969836764865,0.6258969836764865,0.02124486118555069,0.0
baseline,44,argmax,79,1122,True,0.9793,23,3,2.466289706852125,0.44840735249199226,0.0733350244435397,0.23348617404575187,0.9981646615242563,0.006696512465033542,1.3096327678016995,0.5815652751404307,0.5815652751404307,0.7912939274683595,0.5
baseline,44,argmax,80,1123,True,0.9856,16,2,2.6020011007785797,0.15788315638978917,0.03295401136080424,0.12330262003198557,0.9993389269246187,0.002473558676606159,1.2257304973900318,0.6139872949570417,0.6139872949570417,1.3079673051834106,1.0
baseline,44,argmax,81,1124,True,0.9829,19,2,2.49466303775185,0.2762035402232149,0.04154875212245517,0.17130989361348867,0.9988686218763472,0.004664695371553202,1.272467227358567,0.5901295370177219,0.5901295370177219,0.9159871339797974,1.0
baseline,44,argmax,82,1125,True,0.9847,17,2,2.3933672343983368,0.2969625087363574,0.056595105677843094,0.21919190176713513,0.9975832352617156,0.00936002689777217,1.2722817133454716,0.5914489732069128,0.5914489732069128,1.1141222715377808,1.0
baseline,44,argmax,83,1126,True,0.9847,17,2,2.4013806230881634,0.16437315775228672,0.028485428541898727,0.1103235903523552,0.999489001239316,0.0019792200485718274,1.2669794839971207,0.5919384623275084,0.5919384623275084,0.18138816952705383,0.0
baseline,44,argmax,84,1127,True,0.9802,22,3,2.60688270222057,0.32797922965164084,0.05810278654098511,0.18073521280076926,0.9990374748324988,0.003031951791772056,1.2884947535666553,0.5839998667890375,0.5839998667890375,2.7193055152893066,1.0
baseline,44,argmax,85,1128,True,0.9856,16,2,2.47902312874794,0.1715872049854714,0.03489834864934285,0.1305776640100261,0.9992192506627314,0.002921451439127938,1.205779880285263,0.6138054933398962,0.6138054933398962,2.722977638244629,1.0
baseline,44,argmax,86,1129,True,0.9874,14,2,2.1543616226741245,0.32093154736378593,0.06925784166042621,0.2399162011568373,0.997734487991517,0.007847759840048735,1.1822198246206557,0.6302634477615356,0.6302634477615356,0.023408930748701096,0.0
baseline,44,argmax,87,1130,True,0.9856,16,2,2.414416402578354,0.32652785993625943,0.07030717531840007,0.26306536187330215,0.9964258657635787,0.01337342348324169,1.230806391686201,0.6027439553290606,0.6027439553290606,0.01153354998677969,0.0
baseline,44,argmax,88,1131,True,0.9811,21,3,2.403853382383074,0.45837672104375005,0.09312493205070496,0.28026181707911635,0.9978403234441302,0.00779702422741054,1.2656525685673667,0.5922238741602216,0.5922238741602216,0.34228609688580036,0.5
baseline,44,argmax,89,1132,True,0.9838,18,2,2.430458810594347,0.22888423704433314,0.041422549416037166,0.16569019766414866,0.9986043954631187,0.00558222056819836,1.2863621248139276,0.5840350306696362,0.5840350306696362,0.024794859811663628,0.0
baseline,44,argmax,90,1133,True,0.9847,17,2,2.5756180426653694,0.2969315313964718,0.044421885162591934,0.1720452214418569,0.9993532213618941,0.002505083080089627,1.1899630111806534,0.622485479887794,0.622485479887794,0.007033716421574354,0.0
baseline,44,argmax,91,1134,True,0.9838,18,2,2.5860783788892956,0.1558909662353178,0.025033703621696022,0.10013481448678409,0.9996399071972846,0.001440405816756583,1.236507968770133,0.6072239312860701,0.6072239312860701,3.0037102699279785,1.0
baseline,44,argmax,92,1135,True,0.9865,15,2,2.6052653789520264,0.16564520684272763,0.03680049095835004,0.13268605711258002,0.999282372578684,0.002587467311841104,1.2153376976648966,0.6195242901643118,0.6195242901643118,1.386209487915039,1.0
baseline,44,argmax,93,1136,True,0.9883,13,2,2.349649007503803,0.19326659488237857,0.07174484431743622,0.2379507292433977,0.9963526715524421,0.012096644822469806,1.2279762763243456,0.6067191133132348,0.6067191133132348,0.7088305950164795,1.0
baseline,44,argmax,94,1137,True,0.9757,27,3,2.3184301764876754,0.14832040299401472,0.03254145613083473,0.11302563316450874,0.9989964074441916,0.0034774397301197734,1.5083378420935736,0.45073740736201956,0.45073740736201956,0.08224070817232132,0.5
baseline,44,argmax,95,1138,True,0.9811,21,3,2.4778834070478166,0.3329035012407185,0.08428714871406555,0.2539781811373595,0.998040929454261,0.006573913477688449,1.2957269833201455,0.5788869886171251,0.5788869886171251,1.6292757205665112,0.5
baseline,44,argmax,96,1139,True,0.9856,16,2,2.3237461745738983,0.41503444344625484,0.07746102015177408,0.28983259823793067,0.9964189209620619,0.013398893700192807,1.2964515388011932,0.584064394235611,0.584064394235611,1.3221306800842285,1.0
baseline,44,argmax,97,1140,True,0.9856,16,2,2.6030741333961487,0.13592664533836366,0.030605876445770265,0.11451670368200688,0.9993663787177839,0.0023708995934002496,1.2447559162974358,0.6017563082277775,0.6017563082277775,0.002432706765830517,0.0
baseline,44,argmax,98,1141,True,0.9856,16,2,2.506538987159729,0.26674232046062996,0.0658948302268982,0.24655587826868844,0.9965766009085321,0.012809169202015955,1.2289089038968086,0.6034832745790482,0.6034832745790482,1.1711772680282593,1.0
baseline,44,argmax,99,1142,True,0.9838,18,2,2.211449980735779,0.29223034332620795,0.04861555029364193,0.19446220117456772,0.9979963878694662,0.008014385566836322,1.2312355902459886,0.5997598353359435,0.5997598353359435,0.004675133153796196,0.0
baseline,44,argmax,100,1143,True,0.9829,19,2,2.2817199857611405,0.3482018670510852,0.050697379642062716,0.20903065120626305,0.998138165441661,0.007676228082162906,1.2946432860274064,0.5856402735961111,0.5856402735961111,3.9747514724731445,1.0
ablation,1,sample,1,1001,True,0.9766,26,3,2.0910199605501614,0.1759954984389172,0.028105735778808594,0.09971461219186575,0.9995051958324984,0.0017241307644005885,1.3508343650744512,0.5529401829609504,0.36268162727355957,0.028406844474375248,0.0
ablation,1,sample,2,1002,True,0.9631,41,5,1.6772838976325057,0.3675810912857266,0.061820393055677415,0.21215529568485403,0.9982724770896734,0.005486061310227086,1.4737050707747297,0.49510122290471703,0.33352508014295157,0.3093641477753408,0.25
ablation,1,sample,3,1003,True,0.9694,34,4,1.7897399523678947,0.5411371390238855,0.07178990497733607,0.24937850564056604,0.9988069418065262,0.004414231396650935,1.44721897910623,0.5074092167265275,0.3436137141988558,0.04416918351004521,0.0
ablation,1,sample,4,1004,True,0.9667,37,4,1.8350469647227108,0.22200718013183446,0.03855837136507034,0.1295816711955925,0.9988571692194823,0.0038425304197357737,1.4178034389341199,0.5431911413734024,0.3506555567319329,1.3040157159169514,1.0
ablation,1,sample,5,1005,True,0.9667,37,4,1.8509920223339185,0.364915130386156,0.03908702317211363,0.1461335198641116,0.9992539352041417,0.0027739112951785543,1.4407487817712732,0.5139795791458439,0.33647873262698585,0.31410477504444617,0.3333333333333333
ablation,1,sample,6,1006,True,0.9604,44,5,1.6737925193526528,0.185192506211352,0.05304976119551548,0.16635762417553887,0.9968534878642635,0.011248581610034784,1.4139502278783105,0.5334961644627831,0.31500407261773944,1.0437923760619015,0.75
ablation,1,sample,7,1007,True,0.9631,41,5,1.8567002168515834,0.1823526582588159,0.05938691720366478,0.1911104640369632,0.9978110641547169,0.008331249727944022,1.4212504974225673,0.5231323678319048,0.30156050463456935,0.3210806911229156,0.25
ablation,1,sample,8,1008,True,0.9721,31,4,1.5222363933440177,0.33483272071338055,0.07291439473628998,0.24818739615756477,0.9987614460181807,0.003957481138819061,1.3874733409573954,0.5439098467749934,0.41369267871543286,1.8805677853524685,0.3333333333333333
ablation,1,sample,9,1009,True,0.9586,46,5,1.927166275356127,0.13059548612623464,0.032352952162424724,0.1117729489497327,0.9988279696134688,0.004362229401854146,1.4736743517543958,0.5037714366031729,0.29984850452645967,0.5264294646331109,0.5
ablation,1,sample,10,1010,True,0.9523,53,6,1.812588336332789,0.23072710931441565,0.05134190217806743,0.1685422466434761,0.9981079025921361,0.006001284292425268,1.4452549354085382,0.5228137891247587,0.3013401912208998,0.011317995027638972,0.0
ablation,1,sample,11,1011,True,0.9712,32,4,1.640707090497017,0.4507411847774646,0.08600816611320741,0.2793029597824924,0.9971764098920353,0.008905898212493836,1.4336530230939388,0.5292538711801171,0.3739960685779806,0.014815174353619417,0.0
ablation,1,sample,12,1012,True,0.9721,31,4,1.5104182843239076,0.3160239826171931,0.07787278592586518,0.25943024722620145,0.9962022134253037,0.011909441135194765,1.37511989185887,0.5502824071914919,0.3874664950755335,2.3403480472043157,0.6666666666666666
ablation,1,sample,13,1013,True,0.7948,228,23,1.8194483487229598,0.25369558996368285,0.025783840386352876,0.1196137390727451,0.9993445530173312,0.0030298522270872045,1.5354860568778557,0.45388137274666834,0.2832937151981975,0.34168096379884944,0.22727272727272727
ablation,1,sample,14,1014,True,0.9658,38,4,1.754455001730668,0.49922511688314236,0.050551859913645567,0.1804644993252337,0.9985095520720055,0.0054572260809073745,1.3981302568787022,0.5350774487382487,0.3413809213885351,0.29634742935498554,0.3333333333333333
ablation,1,sample,15,1015,True,0.9748,28,3,1.7784098046166557,0.0738663622178027,0.031617765625317894,0.1278632090278223,0.9974739047344229,0.012274633377230544,1.3731782393796104,0.5524571985006332,0.3772517648924674,0.0004949995782226324,0.0
ablation,1,sample,16,1016,True,0.982,20,2,1.894779086112976,0.13403308391571045,0.02049421793536136,0.08694960286325389,0.9994124362690288,0.002493028126213887,1.397712415456772,0.5380426689982414,0.39022812657058237,0.0002274762373417616,0.0
ablation,1,sample,17,1017,True,0.9631,41,5,1.8959591214249774,0.2807235675982344,0.046438852325081825,0.15154718265514874,0.9985610304628448,0.004595312514072577,1.459732901759264,0.497818401673945,0.3226974616508658,0.9185167016112246,0.5
ablation,1,sample,18,1018,True,0.9694,34,4,1.7203485054128311,0.35132045289684716,0.04360679785410563,0.15101029861907478,0.9985275737592655,0.0048387804454800825,1.411210116218118,0.5309057779171887,0.3517214862958473,0.0009903434741621215,0.0
ablation,1,sample,19,1019,True,0.9784,24,3,2.135137975215912,0.1979076810926825,0.06276419629221378,0.21324001092333014,0.9961725980370495,0.01304370666375023,1.344092200199763,0.5543043489257494,0.3868539539786677,1.780284345149994,1.0
ablation,1,sample,20,1020,True,0.9766,26,3,1.8714659305719228,0.1300403824037661,0.021144508123397826,0.07506479910019045,0.9995349160236401,0.0015797547401228637,1.3856464761954088,0.5409091080610569,0.4199733931857806,0.7043528743088245,0.5
ablation,1,sample,21,1021,True,0.9523,53,6,1.8796240428708635,0.4052713932438144,0.05068342158427605,0.1576913849277042,0.9977219219373963,0.007957656534667188,1.3367213966711513,0.5677546661979748,0.3227197892682732,0.28571213167160747,0.2
ablation,1,sample,22,1022,True,0.9595,45,5,1.7949457963307698,0.37289597340918856,0.0550206181677905,0.18478647239429088,0.9986544418742618,0.004731927904040218,1.3767017338011,0.5517131209373474,0.28875506309171517,1.17628074856475,0.5
ablation,1,sample,23,1023,True,0.9739,29,3,1.6032239979711072,0.35283155111275727,0.04870755438293729,0.18428860101009684,0.9992386713731467,0.0029791756863024347,1.4697041470428993,0.5001803605720915,0.3894670718702777,0.015945369377732277,0.0
ablation,1,sample,24,1024,True,0.9676,36,4,1.797574155860477,0.062050528519350154,0.03146255016326904,0.10408486304073584,0.998344288310423,0.0057266040900572504,1.4299320081869762,0.5237861805491977,0.3622349422011111,0.8279052721336484,0.6666666666666666
ablation,1,sample,25,1025,True,0.9577,47,5,1.8616575433852824,0.5102465390075775,0.05888642370700836,0.21961809585217149,0.998242968311048,0.006212552204314356,1.4838704853615863,0.47135945520502454,0.3049566630630734,0.006365449167788029,0.0
ablation,1,sample,26,1026,True,0.973,30,3,1.5491894086201985,0.06676908291927579,0.02997529917749865,0.11077946883698604,0.9973914946177141,0.009751608329920065,1.4300657053788504,0.5151784380276998,0.39644152820110323,0.11033504735678434,0.0
ablation,1,sample,27,1027,True,0.9667,37,4,1.6598930681073987,0.20868699143478336,0.03364328253600332,0.12798602878782966,0.9986706207946998,0.005105680381263542,1.396974499161179,0.5323655492550617,0.4083729238324874,2.0218231081962585,1.0
ablation,1,sample,28,1028,True,0.9721,31,4,1.885265827178955,0.2147766026972777,0.06324904461701711,0.2155493283271171,0.9986352422473324,0.0048769628759403145,1.4651153702889719,0.49203254715088873,0.3101022557145165,0.0008255023664484421,0.0
ablation,1,sample,29,1029,True,0.9586,46,5,1.5441103707189145,0.26869107890939015,0.031021901965141298,0.13120613762799205,0.9984418091500569,0.006842083072015515,1.3482840864554695,0.5713083180396453,0.3326558118848049,0.7460602929349989,0.5
ablation,1,sample,30,1030,True,0.9676,36,4,1.8377862042850919,0.4996656832414876,0.05822986704962594,0.20099519353469014,0.9980681735492951,0.0067879084862841645,1.4376561476124659,0.510562975373533,0.37431248432646197,0.5989290519307057,0.3333333333333333
ablation,1,sample,31,1031,True,0.9621999999999999,42,5,1.8326278924942017,0.2283941671641784,0.057735895965157484,0.18913101336087365,0.9975141499108467,0.008668231830540584,1.4249745947974068,0.519404044463521,0.3584340856011425,1.1150934614706784,0.5
ablation,1,sample,32,1032,True,0.964,40,4,1.706825613975525,0.3349021886676998,0.03846918390347408,0.1514526189453349,0.9987074348053133,0.00517628696360264,1.5188109293580054,0.472671153396368,0.3397302614524961,0.7496286633734902,0.6666666666666666
ablation,1,sample,33,1033,True,0.973,30,3,1.8681479692459106,0.19488327858208346,0.026486072047003383,0.1067763638920423,0.9990050322317833,0.004312545696424191,1.421184241771698,0.515001039703687,0.3180215240145723,0.6481384232174605,0.5
ablation,1,sample,34,1034,True,0.9208000000000001,88,9,1.5511292788115414,0.3241165649566059,0.047224982031460465,0.16063487145523395,0.9973555636100023,0.010031500359984825,1.5099241943521933,0.47191375121474266,0.2955592240349771,0.37987130676265224,0.375
ablation,1,sample,35,1035,True,0.9667,37,4,1.8399210878320642,0.3405541952387936,0.03615774048699273,0.14387542315551125,0.9991687063121444,0.0029505354194388224,1.374285340309143,0.5484745760221739,0.36014234088361263,0.352972977484266,0.3333333333333333
ablation,1,sample,36,1036,True,0.9604,44,5,1.76231511072679,0.3876394789166435,0.03953482730444088,0.12853225459463705,0.9986955522106321,0.0053610134957339526,1.4799154102802277,0.5094157166101716,0.2951714873991229,0.004651274299249053,0.0
ablation,1,sample,37,1037,True,0.9739,29,3,2.1267114507740943,0.1722973310105831,0.037119295980249135,0.13637685600502356,0.9984361571757052,0.0056447481864216375,1.4019536108806216,0.5286128541518902,0.34505159818920594,0.5721484483219683,0.5
ablation,1,sample,38,1038,True,0.9685,35,4,1.9894707884107317,0.2937400712029654,0.046312729663708634,0.171529586744348,0.9985794224957719,0.005026831661231433,1.4571554797036308,0.5017640709877014,0.3631576651973384,1.1447507370806609,0.6666666666666666
ablation,1,sample,39,1039,True,0.9721,31,4,1.9139527351625505,0.20161193277012174,0.06496836841106415,0.22120868944896652,0.9978869387357677,0.0064181519861372625,1.4455878292360613,0.5131914692540323,0.36327999544840667,2.5186077107985816,0.6666666666666666
ablation,1,sample,40,1040,True,0.946,60,6,1.7617128888765972,0.11309608502477585,0.029877532841795583,0.11487243177609868,0.9981591941904265,0.007488497527501177,1.4327402542034784,0.5226388037204742,0.2850495148139695,1.3394978426862507,0.6
ablation,1,sample,41,1041,True,0.9631,41,5,1.5505266945536544,0.31890149827110675,0.060842521488666534,0.21025149949672092,0.9972393155914343,0.008525640890798413,1.4023088013253562,0.5391252724135794,0.3289126569132616,1.8017729782732204,0.5
ablation,1,sample,42,1042,True,0.9739,29,3,2.110440755712575,0.18100141453238383,0.028680542750017985,0.10701714672003478,0.9989445652209213,0.004876679059845837,1.3918557105393246,0.5096366364380409,0.4074393530729516,0.8104759603738785,0.5
ablation,1,sample,43,1043,True,0.9496,56,6,1.4318679996899195,0.32537897032619156,0.05834026661786166,0.19261408841563443,0.9983869018221061,0.005140325031107852,1.5315568787711007,0.4872226949248995,0.29225286051431404,0.6992699610069394,0.6
ablation,1,sample,44,1044,True,0.9721,31,4,1.8798252613313737,0.2734075376506987,0.07476193110148112,0.22855252509407104,0.9973878336418651,0.009359700776467205,1.4294028743620841,0.5121001235900386,0.3709120727594822,2.5184506687025228,0.6666666666666666
ablation,1,sample,45,1045,True,0.9568,48,5,1.8916899611552556,0.20833233757120134,0.04194428629063545,0.14088791509134624,0.9982106853897114,0.00596443678064553,1.4662986099720001,0.5041697217772404,0.2948400465150674,0.7897833117749542,0.75
ablation,1,sample,46,1046,True,0.9784,24,3,1.9084874888261159,0.3717057805734904,0.06428012381429257,0.21360523108316753,0.9972162066705085,0.00943983583986289,1.3917112201452255,0.5357170502344767,0.44362371259679395,0.18714524898678064,0.0
ablation,1,sample,47,1047,True,0.9694,34,4,1.9937267724205465,0.19827644341272788,0.03260363186850692,0.12661336032128323,0.9992924565073812,0.002906614505765294,1.3620970775099361,0.552296304527451,0.3375877247137182,1.7732562621434529,1.0
ablation,1,sample,48,1048,True,0.9775,25,3,1.5976479768753051,0.4146647309404615,0.04461506009101868,0.18830205848264853,0.9989498298820038,0.004918914463122378,1.3992323350906373,0.5257919001579284,0.35626513153314593,0.002728964202105999,0.0
ablation,1,sample,49,1049,True,0.9658,38,4,1.8376242549795854,0.29439517593844083,0.0417837871087564,0.14231424231911785,0.9988723073726786,0.005231521426537122,1.4178596766371476,0.5201127709526765,0.38413118551436226,0.9093295962860187,0.6666666666666666
ablation,1,sample,50,1050,True,0.9586,46,5,1.7459804908089016,0.29581464550982733,0.04652266303698222,0.1683083235378008,0.9981708396012402,0.008355058194348407,1.4591644121252971,0.48867547706417414,0.3336256962350529,0.35054949892219156,0.25
ablation,1,sample,51,1051,True,0.9586,46,5,1.9811952891557112,0.2503856245746248,0.04551939964294434,0.1556014712195267,0.9989967444355315,0.003407345939907408,1.4400170911913333,0.5137631472038187,0.3394445743735718,0.787585933227092,0.75
ablation,1,sample,52,1052,True,0.9532,52,6,1.7083812539394085,0.4043293705408934,0.051343728222099004,0.1760943491272408,0.9977829686130928,0.008988788796096457,1.4710777126825774,0.4965497301175044,0.30601408346914327,0.7214247971773148,0.6
ablation,1,sample,53,1053,True,0.9667,37,4,1.805933672028619,0.24431126070324707,0.043979308671421476,0.14934166305068022,0.9987604905865258,0.005045742258195037,1.4116822013983856,0.5190419039210757,0.36525197659392616,1.6304835975170135,0.6666666666666666
ablation,1,sample,54,1054,True,0.9694,34,4,2.067203598863938,0.1868062553655823,0.0350180243734609,0.152877713178637,0.998547890059354,0.006575581575922069,1.3642150794758516,0.5463497849071727,0.3093432322801912,0.7037683786184061,0.3333333333333333
ablation,1,sample,55,1055,True,0.9028,108,11,1.299615372110296,0.2897075690246988,0.03689859528964925,0.1465449068945465,0.998533376527329,0.0056475464938085754,1.636393297601629,0.4130927979670189,0.28579927472984074,0.22689735004678369,0.3
ablation,1,sample,56,1056,True,0.9685,35,4,1.880416018622262,0.23710867747435044,0.05464730280287126,0.1833829382698698,0.9977261995685898,0.007441148802785347,1.360175519330161,0.5504236544881548,0.323115924852235,0.0011572782726337512,0.0
ablation,1,sample,57,1057,True,0.9748,28,3,1.7403716444969177,0.12730773875675844,0.029352575540542603,0.10484062320097684,0.9984806062449118,0.0058794627271998474,1.3838368015629905,0.5439499190875462,0.40858527326158117,0.0007453012512996793,0.0
ablation,1,sample,58,1058,True,0.9766,26,3,1.6214387508539052,0.3875660735957911,0.0540635097026825,0.1942259445651843,0.9983416989861577,0.005657424486800199,1.3741633616960967,0.556796486561115,0.43238349043979096,0.0023020226508378983,0.0
ablation,1,sample,59,1059,True,0.9775,25,3,1.7536290168762207,0.3634011032416103,0.06722837934891383,0.23555223469378983,0.9962162827876457,0.013079781725356768,1.4404942750930787,0.5098566699028015,0.3824874132871628,0.004187192767858505,0.0
ablation,1,sample,60,1060,True,0.9487,57,6,1.8015455195778294,0.40695298920615425,0.04454274635229792,0.15241759510549438,0.9983839163803887,0.007399574497668595,1.4913840963129412,0.48541529241361114,0.28630199695104047,0.6171485009137541,0.4
ablation,1,sample,61,1061,True,0.9775,25,3,1.6903975009918213,0.2341409868453355,0.028834303840994835,0.10572948528411112,0.9994384883168191,0.0019820331476758674,1.410268018245697,0.5300257885456086,0.38860766410827635,0.0004154770285822451,0.0
ablation,1,sample,62,1062,True,0.9703,33,4,1.8882754138021758,0.28977451675023064,0.07028713822364807,0.22285389854648818,0.9957367626907446,0.014215160300306694,1.349230094389482,0.5526992832169388,0.3783381935209036,0.43380838197966415,0.3333333333333333
ablation,1,sample,63,1063,True,0.9658,38,4,1.8961395464445416,0.4327193817998422,0.03663998218001546,0.1534610180892079,0.9995641513001108,0.0018610659859225975,1.4547911302039498,0.4987727364427165,0.3114810285991744,0.007414391729980707,0.0
ablation,1,sample,64,1064,True,0.9739,29,3,1.8760483799309566,0.0882555981015292,0.018234549356358393,0.06613082811631943,0.9994595937029949,0.0019663902808044844,1.4052788553566768,0.5266067087650299,0.3130864804161006,0.0008059466490522027,0.0
ablation,1,sample,65,1065,True,0.9766,26,3,1.990099549293518,0.06331344976978275,0.023812766671180725,0.08878914503178005,0.9991256410866346,0.004098850731089812,1.4355311943934514,0.5161554893622031,0.3219748276930589,0.5206964919925667,0.5
ablation,1,sample,66,1066,True,0.9667,37,4,1.6771017989596806,0.4179551014719311,0.036727432161569595,0.13994577047237938,0.9988444972459445,0.0044851181445497035,1.4371439669583295,0.5252746440268852,0.2858834591366955,0.9041074196187159,0.6666666666666666
ablation,1,sample,67,1067,True,0.9586,46,5,1.600876253584157,0.3419454020585929,0.05559293429056803,0.1909364121239161,0.9982317184623285,0.006325040925407794,1.4442673079345538,0.5152871874363526,0.33781004304309253,0.6999026123667136,0.5
ablation,1,sample,68,1068,True,0.9676,36,4,1.7596125602722168,0.4546101814558484,0.06913756132125855,0.23834645298391674,0.997340687986192,0.009960787771946911,1.4066903723610773,0.5323268034391933,0.34729626153906185,1.8801662294814985,0.6666666666666666
ablation,1,sample,69,1069,True,0.9757,27,3,1.9281744250544794,0.09339548515054184,0.02776375298316662,0.09924774032351737,0.9988834260347665,0.004069632296715921,1.4390309519237943,0.5171327116312804,0.42941848188638687,0.9656407237052917,1.0
ablation,1,sample,70,1070,True,0.9676,36,4,1.7967281142870586,0.2699330867944426,0.04930018442017692,0.17832727835417492,0.9975888560886588,0.007969195625686471,1.4346208721399307,0.5225471200214492,0.37609075247827506,1.8239229520161946,1.0
ablation,1,sample,71,1071,True,0.9532,52,6,1.909254789352417,0.26879860908054803,0.03686362329651328,0.11766683798884395,0.9989261234586516,0.0035660089078933988,1.3680788278579712,0.5620485343612157,0.3351286833326762,1.0096232406795025,0.6
ablation,1,sample,72,1072,True,0.9631,41,5,1.7061124371319283,0.244921845912573,0.06867518275976181,0.21607686762044223,0.9967737233028734,0.00986038255963946,1.3915414970095565,0.5514567269057762,0.3349466293868495,1.073234453331679,0.5
ablation,1,sample,73,1073,True,0.9766,26,3,1.75417448924138,0.17217938302722627,0.058277740478515624,0.197660687232325,0.994508500478974,0.018914988175281484,1.3886466851601234,0.5425269832977881,0.4156487589845291,2.0004061460494995,1.0
ablation,1,sample,74,1074,True,0.9694,34,4,1.7759382654638851,0.3016482164961505,0.057497250311302414,0.1871407091514331,0.9969699935135024,0.010937682237076156,1.4888120468925028,0.4850880775381537,0.31547585392699523,0.9692328801999489,0.6666666666666666
ablation,1,sample,75,1075,True,0.9685,35,4,1.8682780606406075,0.36818497851278786,0.056867469759548414,0.19860305412495047,0.9969413400724099,0.01103486580022492,1.3741067034857615,0.5371946675436837,0.3823423754689949,0.004213065064201753,0.0
ablation,1,sample,76,1076,False,0.0,1000,100,1.4055100774765015,0.21580625546792384,0.02922040658133166,0.10545936301609994,0.998861124626503,0.004410568352021102,1.5733979285955428,0.46859569346904756,0.27558531331270936,0.17373917195851904,0.21212121212121213
ablation,1,sample,77,1077,True,0.9694,34,4,1.6145462358699125,0.31293116802553467,0.052247731974630646,0.1671249754815869,0.9974852439816779,0.008857170518852904,1.480042443555944,0.4954071570845211,0.33527062584043427,1.71616796652476,1.0
ablation,1,sample,78,1078,True,0.9667,37,4,1.889946418839532,0.17920231098517495,0.026731620853145916,0.1053658361073706,0.9993104646248836,0.0033995891216903776,1.5218510595527854,0.45711773392316457,0.2957931017956218,0.4105938763047258,0.3333333333333333
ablation,1,sample,79,1079,True,0.9649,39,4,1.7744564093076265,0.4145458463983943,0.04779111790029626,0.18712910712364358,0.9975205649124638,0.008662495450525455,1.4469606692974384,0.5147116894905384,0.33901947526595533,0.013216591629316099,0.0
ablation,1,sample,80,1080,True,0.9621999999999999,42,5,1.7212512493133545,0.42924760243952054,0.06901231480807793,0.22332378176548512,0.9982815266667141,0.005403201235469943,1.4972137893949236,0.48455859011127833,0.347982218755143,1.356370152439922,0.5
ablation,1,sample,81,1081,True,0.9694,34,4,1.8395058056887459,0.15635459636323815,0.03119941462169994,0.10206548631260587,0.9986811162862428,0.004718518540178085,1.3799394859987146,0.5449090284459731,0.3103508218465483,0.0016639754176139832,0.0
ablation,1,sample,82,1082,True,0.9595,45,5,1.7574017312791612,0.309937048327524,0.04911004210060293,0.16823535496546055,0.9983798667661706,0.005712643866969451,1.4284227901034885,0.5164813862906562,0.37215777165773845,0.8168261353857815,0.75
ablation,1,sample,83,1083,True,0.9621999999999999,42,5,1.7102591139929635,0.287434800894439,0.07133870662712469,0.22876630017790892,0.9953254830589199,0.019011734328355012,1.4825041038649422,0.5036892160063698,0.2777249248077472,1.1455327321309596,0.75
ablation,1,sample,84,1084,True,0.9694,34,4,1.8238905177396887,0.4518417175264917,0.050712200276779404,0.18732473973284086,0.9989563971061917,0.004324111854461848,1.4082631223341997,0.5215783233151716,0.3013213618713267,0.008721344677420953,0.0
