episode,total_reward,episode_length,success,total_loss,worker_loss,value_loss,entropy_bonus,manager_loss,grad_norm,encoder_grad_norm,manager_grad_norm,worker_grad_norm,value_head_grad_norm,manager_value_head_grad_norm,returns_mean,returns_min,returns_max,advantages_mean,advantages_abs_mean,values_mean,value_min,value_max,manager_values_mean,manager_value_min,manager_value_max,log_prob_mean,log_prob_min,log_prob_max,entropy_mean,entropy_min,entropy_max,num_steps,action_min,action_max,action_coverage,action_histogram,reward_min,reward_max,nonzero_reward_steps,positive_reward_steps,nonzero_reward_fraction,nonzero_return_steps,nonzero_return_fraction,has_reward_signal,has_return_signal,num_goal_updates,final_hidden_norm,final_goal_norm,final_step_count,reward_moving_avg,success_moving_avg,loss_moving_avg
474,0.4474,614,True,0.1236683800816536,0.13379991054534912,0.015263463370501995,1.9450002908706665,0.016867341473698616,0.08174611628055573,0.008655427332409102,0.0036948064860196574,0.00479874761184375,0.0784940548061977,0.020236499544535717,0.07271429151296616,0.0009442195296287537,0.4474000036716461,0.06883711367845535,0.06952018290758133,0.0038771696854382753,-0.0022931545972824097,0.05689490586519241,-0.001817049691453576,-0.015126362442970276,0.0007425248622894287,-1.944885015487671,-2.0004098415374756,-1.8540866374969482,1.9450002908706665,1.9447295665740967,1.9451130628585815,614,0,6,1.0,"89,81,98,93,79,85,89",0.0,0.4474,1,1,0.0016286644951140066,614,1.0,True,True,62,0.6832578182220459,0.3793083727359772,614,0.02237,0.05,-0.027321575675159693
475,0.0,1000,False,-0.02338111400604248,-0.003937522415071726,1.187494672194589e-05,1.9450043439865112,5.139513632457238e-06,0.002345252549275756,0.00019830197911389685,5.956834169445917e-05,0.00015042352219418512,0.0023036132944307527,0.0003578767822949736,0.0,0.0,0.0,-0.002021973952651024,0.002144171856343746,0.002021973952651024,-0.0009061694145202637,0.01462269201874733,-0.0013295290991663933,-0.015422850847244263,0.0001700669527053833,-1.9468716382980347,-2.000498056411743,-1.8602590560913086,1.9450043439865112,1.9448503255844116,1.945108413696289,1000,0,6,1.0,"139,143,132,154,141,154,137",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6963639855384827,0.3700037896633148,1000,0.02237,0.05,-0.026303233858197928
476,0.0,1000,False,-0.022284651175141335,-0.0028404747135937214,1.1259516213613097e-05,1.9450139999389648,3.327876811454189e-06,0.0016846662620082498,0.00015553346385655892,3.4598259950197005e-05,0.00015748434242912718,0.0016594898248734234,0.00018440330479525905,0.0,0.0,0.0,-0.0014570234343409538,0.0019159603398293257,0.0014570234343409538,-0.002365678548812866,0.013433761894702911,-0.0006861395086161792,-0.014052025973796844,0.0005581006407737732,-1.9466580152511597,-1.997520089149475,-1.859813928604126,1.9450139999389648,1.9448528289794922,1.945090889930725,1000,0,6,1.0,"145,142,147,138,150,136,142",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6915284991264343,0.364609032869339,1000,0.02237,0.05,-0.025239367596805097
477,0.0,1000,False,-0.024479195475578308,-0.0050374967977404594,1.6182657418539748e-05,1.9450137615203857,3.4712327305896906e-06,0.002983259502798319,0.0002341422763921219,4.533074163158208e-05,0.0002963059967288068,0.002956405056664165,0.00012178683228839287,0.0,0.0,0.0,-0.0025935813318938017,0.0026963315904140472,0.0025935813318938017,-0.00406569242477417,0.013025350868701935,-0.0004547488933894783,-0.014126323163509369,0.0016012266278266907,-1.9456400871276855,-2.0013587474823,-1.85941743850708,1.9450137615203857,1.9448630809783936,1.9451481103897095,1000,0,6,1.0,"142,142,151,153,120,148,144",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7072814702987671,0.37250450253486633,1000,0.02237,0.05,-0.024228609167039394
478,0.27459999999999996,806,True,0.033752717077732086,0.05070039629936218,0.004100008402019739,1.945028305053711,0.004525994881987572,0.03133432939648628,0.003483267566670477,0.0015789851844967757,0.002342424715442892,0.02970617915176824,0.008903361067327548,0.03405917435884476,8.414647891186178e-05,0.27459999918937683,0.026113661006093025,0.03294619545340538,0.007945512421429157,-0.0009115040302276611,0.04342324659228325,0.0008470797329209745,-0.014567956328392029,0.004042789340019226,-1.9430620670318604,-2.0012662410736084,-1.8600977659225464,1.945028305053711,1.944797396659851,1.94521164894104,806,0,6,1.0,"123,94,144,121,100,109,115",0.0,0.27459999999999996,1,1,0.0012406947890818859,806,1.0,True,True,81,0.6875560879707336,0.3769485354423523,806,0.0361,0.1,-0.02039860710501671
479,0.0,1000,False,-0.023386893793940544,-0.003942607901990414,1.1005096894223243e-05,1.9450128078460693,3.3905648706422653e-06,0.002338486723601818,0.00019394475620641285,5.632639998414763e-05,0.00021599182995860183,0.0023111738924561694,0.00019888481821514706,0.0,0.0,0.0,-0.002027491806074977,0.002358550438657403,0.002027491806074977,-0.002491101622581482,0.012369532138109207,0.0007312409579753876,-0.012687869369983673,0.0023481249809265137,-1.9459432363510132,-1.998374581336975,-1.8599209785461426,1.9450128078460693,1.9448736906051636,1.945090889930725,1000,0,6,1.0,"153,118,147,138,151,155,138",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6896867752075195,0.36754682660102844,1000,0.0361,0.1,-0.01972752409055829
480,0.49150000000000005,565,True,0.15440158545970917,0.16150836646556854,0.02045232057571411,1.9450167417526245,0.021172350272536278,0.09804138541221619,0.008352452413874226,0.004203816110935244,0.005690410873210222,0.09465861397090622,0.023066079670981544,0.08669380843639374,0.0016973670572042465,0.49149999022483826,0.08309967815876007,0.08345811069011688,0.0035941414535045624,1.8425285816192627e-05,0.055804505944252014,0.001102727954275906,-0.013757213950157166,0.00370943546295166,-1.9446518421173096,-1.9982950687408447,-1.8582143783569336,1.9450167417526245,1.944860577583313,1.9451501369476318,565,0,6,1.0,"80,72,82,88,76,98,69",0.0,0.49150000000000005,1,1,0.0017699115044247787,565,1.0,True,True,57,0.7022659182548523,0.37252795696258545,565,0.060675,0.15,-0.009951038379222154
481,0.0,1000,False,-0.025989240035414696,-0.006549455225467682,1.8399805412627757e-05,1.9450132846832275,1.1483009075163864e-05,0.003936159890145063,0.00029255311097796594,0.00014158888340595437,0.00028111685228861597,0.003837395407725271,0.0007636040726609501,0.0,0.0,0.0,-0.0033669325057417154,0.0033669325057417154,0.0033669325057417154,0.001032501459121704,0.014322422444820404,0.0028149152640253305,-0.012008346617221832,0.00447661429643631,-1.9446537494659424,-1.9986835718154907,-1.8621361255645752,1.9450132846832275,1.944855809211731,1.9451453685760498,1000,0,6,1.0,"152,129,164,145,161,107,142",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.695946991443634,0.37695956230163574,1000,0.060675,0.15,-0.00920428354293108
482,0.0,1000,False,-0.030292728915810585,-0.010868347249925137,4.717858610092662e-05,1.9450081586837769,2.109556044160854e-05,0.00649677449837327,0.0006072026952398631,0.00020927777030174276,0.0002459798133991156,0.006362201254176012,0.0011213739135086738,0.0,0.0,0.0,-0.005585819482803345,0.005585819482803345,0.005585819482803345,0.0018499121069908142,0.01460358127951622,0.004132834728807211,-0.011238448321819305,0.005823574960231781,-1.9468047618865967,-2.000612735748291,-1.8604047298431396,1.9450081586837769,1.9448541402816772,1.945095181465149,1000,0,6,1.0,"132,139,134,154,149,148,144",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6917465925216675,0.37382110953330994,1000,0.060675,0.15,-0.008939861785620451
483,0.0,1000,False,-0.03340701386332512,-0.01399447675794363,6.845001189503819e-05,1.9450031518936157,3.267259307904169e-05,0.008377011865377426,0.0007260416073676213,0.00027938342127093607,0.0003448637369318871,0.008204023895451504,0.0014643065803345281,0.0,0.0,0.0,-0.0072024110704660416,0.0072024110704660416,0.0072024110704660416,0.0023467913269996643,0.01584111899137497,0.005395642947405577,-0.009355627000331879,0.007005661725997925,-1.9439127445220947,-1.998420000076294,-1.862154245376587,1.9450031518936157,1.9448667764663696,1.9451570510864258,1000,0,6,1.0,"126,139,163,148,142,148,134",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7022847533226013,0.3790039122104645,1000,0.060675,0.15,-0.008996814209967851
484,0.0,1000,False,-0.030048087239265442,-0.010621210560202599,3.756214209715836e-05,1.9450149536132812,4.491518120630644e-05,0.0064902291633188725,0.0005237434988417922,0.0003145788529123564,0.00013815880040963117,0.006222162328606918,0.001736494512525521,0.0,0.0,0.0,-0.005456260871142149,0.005456260871142149,0.005456260871142149,0.0027515217661857605,0.017026081681251526,0.00639398954808712,-0.009481504559516907,0.008589327335357666,-1.9472497701644897,-1.999158501625061,-1.8626378774642944,1.9450149536132812,1.9448763132095337,1.9451323747634888,1000,0,6,1.0,"131,147,140,141,140,154,147",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6912611722946167,0.3816970884799957,1000,0.060675,0.15,-0.008876658137887716
485,0.0,1000,False,-0.030758529901504517,-0.01133501436561346,4.198763781460002e-05,1.9450068473815918,5.5584489018656313e-05,0.006959493737667799,0.0005178319919297878,0.00036378124401318404,0.00031657983486540537,0.006645898621685161,0.00194058434406445,0.0,0.0,0.0,-0.005832660011947155,0.005832660011947155,0.005832660011947155,0.0030811578035354614,0.017290182411670685,0.007143193390220404,-0.008788436651229858,0.009878404438495636,-1.9442857503890991,-2.000607490539551,-1.8623816967010498,1.9450068473815918,1.9448604583740234,1.945128321647644,1000,0,6,1.0,"133,144,154,153,142,153,121",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7108362913131714,0.38426855206489563,1000,0.060675,0.15,-0.008501657564193011
486,0.0,1000,False,-0.03198716416954994,-0.012570452876389027,5.301863347995095e-05,1.9450210332870483,6.98882358847186e-05,0.007722053211182356,0.0005448722124667551,0.00039916210122433214,0.0002192216805909361,0.007369659584684446,0.0021940707187564686,0.0,0.0,0.0,-0.0064624883234500885,0.0064624883234500885,0.0064624883234500885,0.0033410638570785522,0.019441727548837662,0.008070576004683971,-0.008013129234313965,0.010033637285232544,-1.9453095197677612,-1.9987949132919312,-1.8631845712661743,1.9450210332870483,1.944877028465271,1.9451565742492676,1000,0,6,1.0,"129,135,151,147,145,151,142",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7020765542984009,0.38584619760513306,1000,0.060675,0.15,-0.00844659423455596
487,0.0,1000,False,-0.03137453272938728,-0.011956898495554924,4.993870243197307e-05,1.9450125694274902,7.522848318330944e-05,0.007401074282824993,0.0005550400256533019,0.00041875646707306257,0.0002180946867108127,0.007001472784213914,0.0022856686695902754,0.0,0.0,0.0,-0.00614525843411684,0.00614525843411684,0.00614525843411684,0.003536134958267212,0.017634887248277664,0.008406860753893852,-0.008002035319805145,0.010662585496902466,-1.946067214012146,-1.9987951517105103,-1.8635294437408447,1.9450125694274902,1.9448521137237549,1.9451334476470947,1000,0,6,1.0,"134,136,138,157,139,152,144",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6992526054382324,0.38316547870635986,1000,0.060675,0.15,-0.008558112196624279
488,0.13419999999999999,962,True,-0.00875603687018156,0.010362639091908932,0.0005063037970103323,1.945011854171753,0.0007829053211025894,0.006478921510279179,0.0015253492149649671,0.0002748007855968635,0.0007395661579069793,0.0060632271285423036,0.0015048383013840437,0.01394923310726881,8.57388658914715e-06,0.13420000672340393,0.005337538197636604,0.013020170852541924,0.008611694909632206,0.0019530653953552246,0.059541501104831696,0.00877056922763586,-0.0068349093198776245,0.014443300664424896,-1.9424535036087036,-1.9985817670822144,-1.8548270463943481,1.945011854171753,1.9448202848434448,1.9451473951339722,962,0,6,1.0,"123,116,176,142,137,123,145",0.0,0.13419999999999999,1,1,0.0010395010395010396,962,1.0,True,True,97,0.7091174125671387,0.40981751680374146,962,0.067385,0.2,-0.007395388884469866
489,0.6796,356,True,0.3638046979904175,0.34641820192337036,0.06166630610823631,1.945006012916565,0.06003423035144806,0.2092449814081192,0.016545781807792585,0.008749144641681762,0.013506332382072229,0.2025049258925418,0.04735488316345499,0.1855665147304535,0.019175590947270393,0.6796000003814697,0.17813102900981903,0.17813102900981903,0.007435474079102278,0.00341729074716568,0.07103552669286728,0.008698882535099983,-0.007461950182914734,0.011609219014644623,-1.9444153308868408,-1.9977298974990845,-1.8565412759780884,1.945006012916565,1.9447343349456787,1.945141077041626,356,0,6,1.0,"48,51,58,52,45,53,49",0.0,0.6796,1,1,0.0028089887640449437,356,1.0,True,True,36,0.6988093256950378,0.3874867856502533,356,0.101365,0.25,0.012443786161020398
490,0.0,1000,False,-0.03369107097387314,-0.014284728094935417,6.0938618844375014e-05,1.9450163841247559,0.00013350610970519483,0.008965778164565563,0.000610341501495737,0.0005764486735865073,0.00038985289807496064,0.008366317255842942,0.0030875747263519886,0.0,0.0,0.0,-0.007349859457463026,0.007349859457463026,0.007349859457463026,0.004964396357536316,0.01687242090702057,0.011336748488247395,-0.005746133625507355,0.01327398419380188,-1.9449998140335083,-1.9979640245437622,-1.8621898889541626,1.9450163841247559,1.944866418838501,1.9451024532318115,1000,0,6,1.0,"127,133,147,164,142,136,151",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6991439461708069,0.3908725380897522,1000,0.101365,0.25,0.012389678554609419
491,0.0,1000,False,-0.038155410438776016,-0.018778042867779732,0.00010918569751083851,1.9450312852859497,0.00018355796055402607,0.011687103658914566,0.0010982709841189252,0.0006923880739324222,0.000671600064877168,0.011007749528207532,0.003644339276967436,0.0,0.0,0.0,-0.009677840396761894,0.009677840396761894,0.009677840396761894,0.005948115140199661,0.023680735379457474,0.013362075202167034,-0.004540570080280304,0.015065103769302368,-1.940700888633728,-1.9985820055007935,-1.8645225763320923,1.9450312852859497,1.9448540210723877,1.9450960159301758,1000,0,6,1.0,"128,113,182,163,145,141,128",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7037771940231323,0.39122605323791504,1000,0.101365,0.25,0.012063388200476765
492,0.0,1000,False,-0.036234814673662186,-0.01684640161693096,7.968145655468106e-05,1.9450273513793945,0.0002201969618909061,0.010682097636163235,0.0007592393598479176,0.000731820941861047,0.0002820122331455547,0.00984340828815412,0.004002871194933919,0.0,0.0,0.0,-0.008656410500407219,0.008656410500407219,0.008656410500407219,0.006782218813896179,0.022969156503677368,0.014666492119431496,-0.0030895844101905823,0.017781443893909454,-1.9465223550796509,-1.9971412420272827,-1.8638185262680054,1.9450273513793945,1.944880485534668,1.9451687335968018,1000,0,6,1.0,"137,139,157,135,134,138,160",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7061161398887634,0.3978869616985321,1000,0.101365,0.25,0.011358359968289733
493,0.0,1000,False,-0.04305857792496681,-0.023721372708678246,0.00017212546663358808,1.9450318813323975,0.0002705029910430312,0.014656869694590569,0.0014367052230186232,0.0008212883734733683,0.0005029610832745944,0.013858205990576694,0.004447736787235834,0.0,0.0,0.0,-0.012194298207759857,0.012194298207759857,0.012194298207759857,0.007476676255464554,0.02637866884469986,0.01627451926469803,-0.0017664730548858643,0.01917780190706253,-1.9446429014205933,-1.9959995746612549,-1.8639805316925049,1.9450318813323975,1.9448539018630981,1.945156216621399,1000,0,6,1.0,"152,128,161,153,133,124,149",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6963719725608826,0.39953845739364624,1000,0.101365,0.25,0.010417115921154619
494,0.0,1000,False,-0.040242332965135574,-0.02088293619453907,0.0001216606397065334,1.9450328350067139,0.0003010007494594902,0.013151708990335464,0.0009412529713539499,0.0008770957003327083,0.0004284428401235178,0.012209745122659267,0.0046958236622495556,0.0,0.0,0.0,-0.010734240524470806,0.010734240524470806,0.010734240524470806,0.008030608296394348,0.021268554031848907,0.017173172906041145,-0.001738816499710083,0.019076891243457794,-1.9448599815368652,-1.9990971088409424,-1.863247275352478,1.9450328350067139,1.9448935985565186,1.945106029510498,1000,0,6,1.0,"121,135,150,161,132,152,149",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7019892334938049,0.39926469326019287,1000,0.078995,0.2,0.0022215802688151597
495,0.0,1000,False,-0.052868783473968506,-0.03363065421581268,0.00035674526588991284,1.9450254440307617,0.0003375248343218118,0.020435046404600143,0.0024339896789174783,0.0009479322126617902,0.0006999485273098343,0.01963315530821144,0.004981722501283344,0.0,0.0,0.0,-0.01730722188949585,0.01730722188949585,0.01730722188949585,0.008461661636829376,0.0739411860704422,0.018198849633336067,-0.0012355595827102661,0.020351752638816833,-1.9435967206954956,-1.9989111423492432,-1.8627517223358154,1.9450254440307617,1.9446561336517334,1.9452507495880127,1000,0,6,1.0,"142,125,162,157,143,130,141",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.697363555431366,0.4057637155056,1000,0.078995,0.2,0.0007471967954188585
496,0.0,1000,False,-0.049399636685848236,-0.030116291716694832,0.0002629394002724439,1.9450435638427734,0.00035620227572508156,0.018460169434547424,0.00201598054241392,0.0009338161333037517,0.00048521852224406054,0.017588652997162137,0.005123035896622526,0.0,0.0,0.0,-0.015473948791623116,0.015473948791623116,0.015473948791623116,0.008757546544075012,0.027899786829948425,0.018706507980823517,-0.0003301352262496948,0.021877005696296692,-1.9458829164505005,-1.997157335281372,-1.864701271057129,1.9450435638427734,1.944830060005188,1.9451773166656494,1000,0,6,1.0,"156,117,150,141,150,141,145",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6844429969787598,0.40566426515579224,1000,0.078995,0.2,-0.0006085524801164865
497,0.0,1000,False,-0.04405372217297554,-0.02472584694623947,0.0001757693971740082,1.945041537284851,0.0003465676272753626,0.015412121079862118,0.0013769841184908447,0.0009333684207493059,0.00047851907694462065,0.014454704524795966,0.005059520995094984,0.0,0.0,0.0,-0.01271519809961319,0.01271519809961319,0.01271519809961319,0.008944638073444366,0.023515507578849792,0.018484849482774734,0.0007007122039794922,0.020894326269626617,-1.9449390172958374,-1.996801733970642,-1.8640775680541992,1.945041537284851,1.9449028968811035,1.9451265335083008,1000,0,6,1.0,"134,142,148,159,150,139,128",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7204645872116089,0.4137989282608032,1000,0.078995,0.2,-0.001587278814986348
498,0.0,1000,False,-0.048473093658685684,-0.02918745018541813,0.0002566884213592857,1.9450665712356567,0.0003667495329864323,0.01801382564008236,0.0021131929879493853,0.000993276744735536,0.0007438078052193193,0.017074612963845142,0.005191347219470448,0.0,0.0,0.0,-0.015020989812910557,0.015020989812910557,0.015020989812910557,0.009042274206876755,0.037880416959524155,0.018947327509522438,-0.0009010061621665955,0.022587575018405914,-1.9429785013198853,-1.996370553970337,-1.8637443780899048,1.9450665712356567,1.9448341131210327,1.9452781677246094,1000,0,6,1.0,"136,128,169,157,114,156,140",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.729618489742279,0.4250425100326538,1000,0.06526499999999999,0.15,-0.005698569351807237
499,0.0,1000,False,-0.04544296860694885,-0.02612769976258278,0.00020380399655550718,1.945044755935669,0.00033273789449594915,0.016132818534970284,0.00143697332805958,0.0009160742745520561,0.0005124181273201402,0.015251192778104262,0.004949978993422312,0.0,0.0,0.0,-0.01342941727489233,0.01342941727489233,0.01342941727489233,0.009049929678440094,0.028767727315425873,0.018086735159158707,-0.000888727605342865,0.020201049745082855,-1.9455572366714478,-1.9961669445037842,-1.8645076751708984,1.945044755935669,1.9448513984680176,1.945181131362915,1000,0,6,1.0,"144,121,138,162,146,149,140",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7071605324745178,0.4081416726112366,1000,0.06526499999999999,0.15,-0.006801373092457652
500,0.0,1000,False,-0.041919268667697906,-0.02257085219025612,0.00014389063289854676,1.9450678825378418,0.00030317960772663355,0.014099433086812496,0.0010028119391990407,0.0008556853060433958,0.0008111156155985833,0.013196441287242974,0.004717222546961171,0.0,0.0,0.0,-0.011606579646468163,0.011606579646468163,0.011606579646468163,0.008982781320810318,0.023421332240104675,0.017250526696443558,-0.0013088807463645935,0.020265452563762665,-1.9449961185455322,-1.9998215436935425,-1.8654215335845947,1.9450678825378418,1.9448567628860474,1.945258378982544,1000,0,6,1.0,"149,153,181,114,127,140,136",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6985424160957336,0.4050437808036804,1000,0.04069,0.1,-0.016617415798828007
501,0.0,1000,False,-0.04092723876237869,-0.02157130092382431,0.00013224108261056244,1.9450631141662598,0.00028572112205438316,0.01347458828240633,0.000903502279067132,0.0008225543539250734,0.00042462228979706193,0.012608454896902285,0.004573640413860627,0.0,0.0,0.0,-0.011091122403740883,0.011091122403740883,0.011091122403740883,0.008852027356624603,0.024593308568000793,0.01673009991645813,-0.0015766695141792297,0.018901929259300232,-1.9451416730880737,-1.9940310716629028,-1.8647112846374512,1.9450631141662598,1.944920301437378,1.9451342821121216,1000,0,6,1.0,"143,143,165,126,150,149,124",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7105134129524231,0.40920954942703247,1000,0.04069,0.1,-0.017364315735176206
502,0.0,1000,False,-0.04262584075331688,-0.023278310894966125,0.00015323686238843948,1.945077657699585,0.0002662808692548424,0.014366795308887959,0.0009917312148296491,0.0008008493368102756,0.00038649787938611885,0.013608193755482546,0.004409943169682039,0.0,0.0,0.0,-0.011965355835855007,0.011965355835855007,0.011965355835855007,0.00866921991109848,0.025074832141399384,0.01613428257405758,-0.00254686176776886,0.018906578421592712,-1.9452646970748901,-1.9984537363052368,-1.8651689291000366,1.945077657699585,1.944899559020996,1.9452067613601685,1000,0,6,1.0,"144,135,167,131,141,135,147",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7123169898986816,0.410094678401947,1000,0.04069,0.1,-0.01798097132705152
503,0.0,1000,False,-0.04472780600190163,-0.02539735473692417,0.00019063845684286207,1.9450855255126953,0.00025080618797801435,0.015547705814242363,0.0013798824871924836,0.0007836109557319188,0.0005729241041471876,0.014853001127863325,0.004274707372177809,0.0,0.0,0.0,-0.013071480207145214,0.013071480207145214,0.013071480207145214,0.00844167172908783,0.023504819720983505,0.01564094051718712,-0.0028904005885124207,0.019292473793029785,-1.9435511827468872,-1.9939663410186768,-1.8644320964813232,1.9450855255126953,1.9448398351669312,1.9452695846557617,1000,0,6,1.0,"132,135,168,151,147,138,129",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6934904456138611,0.4011651277542114,1000,0.04069,0.1,-0.018547010933980347
504,0.5293,523,True,0.16261324286460876,0.1678636074066162,0.023400796577334404,1.9450732469558716,0.024999702349305153,0.1014375239610672,0.01081350800308062,0.004449252100377367,0.006087908712078003,0.09766265618091902,0.024037193357536246,0.10067693144083023,0.0027878896798938513,0.5292999744415283,0.08623276650905609,0.08892334252595901,0.014444159343838692,0.008164580911397934,0.06648627668619156,0.013856724835932255,-0.003388836979866028,0.01824091374874115,-1.946122407913208,-1.9957177639007568,-1.8496699333190918,1.9450732469558716,1.9447004795074463,1.9452247619628906,523,0,6,1.0,"70,67,75,77,77,80,77",0.0,0.5293,1,1,0.0019120458891013384,523,1.0,True,True,53,0.718848705291748,0.42594510316848755,523,0.06715499999999999,0.15,-0.008913944428786635
505,0.0,1000,False,-0.04140615090727806,-0.022044675424695015,0.00013529323041439056,1.9450843334197998,0.00021722831297665834,0.013538066297769547,0.0009552923153310686,0.0007097929177166516,0.00015573879098763267,0.012885003161142343,0.003976843888392936,0.0,0.0,0.0,-0.011324564926326275,0.011324564926326275,0.011324564926326275,0.008419282734394073,0.021317869424819946,0.014564352110028267,-0.0026543140411376953,0.017772026360034943,-1.9469571113586426,-1.9951826333999634,-1.8659712076187134,1.9450843334197998,1.944955825805664,1.9451581239700317,1000,0,6,1.0,"145,153,144,139,143,138,138",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6987412571907043,0.39846882224082947,1000,0.06715499999999999,0.15,-0.009446325479075313
506,0.0,1000,False,-0.041344497352838516,-0.02198323979973793,0.0001372944680042565,1.9451011419296265,0.0002110306522808969,0.01350379642099142,0.0010900531928200047,0.0007309385558405957,0.0005083447540777009,0.012846962007937258,0.003914994175943664,0.0,0.0,0.0,-0.011300434358417988,0.011300434358417988,0.011300434358417988,0.008586037904024124,0.025012340396642685,0.014338742010295391,-0.003722578287124634,0.017404280602931976,-1.9453333616256714,-1.996654987335205,-1.8661689758300781,1.9451011419296265,1.9448827505111694,1.945207118988037,1000,0,6,1.0,"115,130,147,161,151,141,155",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6989704370498657,0.3991895318031311,1000,0.06715499999999999,0.15,-0.009914192138239741
507,0.0,1000,False,-0.04675815626978874,-0.027439193800091743,0.00022115424508228898,1.9450960159301758,0.0002141512231901288,0.016610417515039444,0.0015825752701157745,0.0007092303738141025,0.0006054608995828035,0.01602969325724559,0.003947239533819216,0.0,0.0,0.0,-0.014098637737333775,0.014098637737333775,0.014098637737333775,0.008662089705467224,0.08216086030006409,0.014454568736255169,-0.0034508109092712402,0.018010213971138,-1.9468704462051392,-1.9943037033081055,-1.865818977355957,1.9450960159301758,1.9446533918380737,1.9452078342437744,1000,0,6,1.0,"163,127,150,123,140,154,143",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6911901831626892,0.3960813581943512,1000,0.06715499999999999,0.15,-0.010683373315259814
508,0.0,1000,False,-0.046167630702257156,-0.026842480525374413,0.00021073185780551285,1.945113182067871,0.00020617285917978734,0.016280118376016617,0.0017621173804672186,0.0006901733149259367,0.0005536187803282166,0.01569078204507597,0.003866999673386719,0.0,0.0,0.0,-0.013797983527183533,0.013797983527183533,0.013797983527183533,0.008614294230937958,0.029102403670549393,0.01416329387575388,-0.003837473690509796,0.017119400203227997,-1.9447576999664307,-1.993692398071289,-1.8671088218688965,1.945113182067871,1.944885015487671,1.945196270942688,1000,0,6,1.0,"147,135,160,135,139,162,122",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.698672354221344,0.39904874563217163,1000,0.06044499999999999,0.1,-0.012553953006863594
509,0.0,1000,False,-0.04645814001560211,-0.027132032439112663,0.00021220702910795808,1.9451252222061157,0.0001904017844935879,0.016358276829123497,0.0013966413523093825,0.0006667735180601539,0.0003824872747510405,0.015851454345590727,0.003712565968890662,0.0,0.0,0.0,-0.013944771140813828,0.013944771140813828,0.013944771140813828,0.008496977388858795,0.027817100286483765,0.013602898456156254,-0.003298744559288025,0.01583722233772278,-1.945746660232544,-1.9951825141906738,-1.8666924238204956,1.9451252222061157,1.9449489116668701,1.945324420928955,1000,0,6,1.0,"140,128,152,145,155,132,148",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.7008799910545349,0.4015507698059082,1000,0.026465,0.05,-0.03306709490716457
510,0.0,1000,False,-0.04517266899347305,-0.02583874948322773,0.00019878282910212874,1.945110559463501,0.0001779671001713723,0.015622409991919994,0.0016390939948825835,0.0006545575399693361,0.0003897919862819295,0.01509742265944609,0.0035861552848942342,0.0,0.0,0.0,-0.01327857468277216,0.01327857468277216,0.01327857468277216,0.008316285908222198,0.029441960155963898,0.01314131822437048,-0.004851870238780975,0.01545693725347519,-1.946067214012146,-1.992733120918274,-1.8677952289581299,1.945110559463501,1.9449138641357422,1.9452532529830933,1000,0,6,1.0,"145,126,153,141,136,140,159",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.698111891746521,0.3981541097164154,1000,0.026465,0.05,-0.03364117480814457
511,0.0,1000,False,-0.037748660892248154,-0.01835738494992256,9.187957039102912e-05,1.945124626159668,0.00014030687452759594,0.011240029707551003,0.000784608171065005,0.000570145958172175,0.00016620625574781877,0.01073553151649202,0.0031809340687153982,0.0,0.0,0.0,-0.009435061365365982,0.009435061365365982,0.009435061365365982,0.00808212161064148,0.015783872455358505,0.011674132198095322,-0.004260852932929993,0.013025686144828796,-1.9454810619354248,-1.9965680837631226,-1.8679964542388916,1.945124626159668,1.9449840784072876,1.945177435874939,1000,0,6,1.0,"146,135,148,149,141,147,134",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.6966289281845093,0.39325767755508423,1000,0.026465,0.05,-0.03362083733081818
