episode,total_reward,episode_length,success,total_loss,worker_loss,value_loss,entropy_bonus,manager_loss,grad_norm,encoder_grad_norm,manager_grad_norm,worker_grad_norm,value_head_grad_norm,manager_value_head_grad_norm,returns_mean,returns_min,returns_max,advantages_mean,advantages_abs_mean,values_mean,value_min,value_max,manager_values_mean,manager_value_min,manager_value_max,log_prob_mean,log_prob_min,log_prob_max,entropy_mean,entropy_min,entropy_max,num_steps,action_min,action_max,action_coverage,action_histogram,reward_min,reward_max,nonzero_reward_steps,positive_reward_steps,nonzero_reward_fraction,nonzero_return_steps,nonzero_return_fraction,has_reward_signal,has_return_signal,num_goal_updates,final_hidden_norm,final_goal_norm,final_step_count,reward_moving_avg,success_moving_avg,loss_moving_avg
2026,0.9532,52,True,0.3941310942173004,0.38004207611083984,0.055295176804065704,1.6601784229278564,0.030432075262069702,0.43176963925361633,0.26549712936598735,0.018316805683800938,0.08637879968343867,0.3254599954656529,0.04706673946474091,0.7461239099502563,0.5709250569343567,0.9531999826431274,0.1927250176668167,0.21571479737758636,0.5533989071846008,0.3737347722053528,1.2144097089767456,0.5445036888122559,0.44931137561798096,1.0239167213439941,-1.702196717262268,-3.145820140838623,-0.09395599365234375,1.6601784229278564,0.40382933616638184,1.9102842807769775,52,0,6,1.0,"4,3,15,7,6,10,7",0.0,0.9532,1,1,0.019230769230769232,52,1.0,True,True,6,0.0,3.203282117843628,52,0.8654949999999999,1.0,0.1841061390005052
2027,0.5446,506,True,-0.6097055077552795,-0.6923847794532776,0.16795115172863007,1.8068602085113525,0.16772343218326569,1.0330312252044678,0.758994017418038,0.06358766072165756,0.09927602211684888,0.6766228479336704,0.13915429270253593,0.10696275532245636,0.0034029274247586727,0.5446000099182129,-0.37786152958869934,0.37966594099998474,0.4848242402076721,0.3424520492553711,1.255056619644165,0.4829207956790924,0.35457026958465576,1.0951619148254395,-1.844862699508667,-3.3864407539367676,-0.022199630737304688,1.8068602085113525,0.13129903376102448,1.9176249504089355,506,0,6,1.0,"71,62,92,46,37,121,77",0.0,0.5446,1,1,0.001976284584980237,506,1.0,True,True,51,0.0,3.4340786933898926,506,0.845245,1.0,0.11701762145385146
2028,0.9154,94,True,0.11137859523296356,0.1136624738574028,0.026681551709771156,1.6942095756530762,0.013174397870898247,0.1390114575624466,0.09333417882087715,0.0078117370640396755,0.06530540297667412,0.07815921079108684,0.013350531070258815,0.595220685005188,0.35948804020881653,0.9154000282287598,0.0467427521944046,0.13804344832897186,0.5484778881072998,0.4159647524356842,1.1271967887878418,0.5259144306182861,0.42456552386283875,0.9281495809555054,-1.6607657670974731,-3.1414949893951416,-0.07075643539428711,1.6942095756530762,0.34120258688926697,1.9149858951568604,94,0,6,1.0,"10,6,22,7,8,27,14",0.0,0.9154,1,1,0.010638297872340425,94,1.0,True,True,10,0.0,2.568413496017456,94,0.84493,1.0,0.09737993767485023
2029,0.8623000000000001,153,True,-0.1393834799528122,-0.15098734200000763,0.04907286912202835,1.7638916969299316,0.04706352576613426,0.28031155467033386,0.1887417114363419,0.018262625411356117,0.06258421305712958,0.19242544415885174,0.04090567514162228,0.44249293208122253,0.18715809285640717,0.8622999787330627,-0.0904647633433342,0.19301864504814148,0.5329576730728149,0.37322425842285156,1.2064752578735352,0.5252825021743774,0.4274298846721649,0.8882741332054138,-1.7842987775802612,-3.125164747238159,-0.026710987091064453,1.7638916969299316,0.15310250222682953,1.9218769073486328,153,0,6,1.0,"25,13,27,17,15,35,21",0.0,0.8623000000000001,1,1,0.006535947712418301,153,1.0,True,True,16,0.0,2.5085017681121826,153,0.841105,1.0,0.05569125777110458
2030,0.8758,138,True,-0.07656463980674744,-0.06918331235647202,0.01768578216433525,1.740859866142273,0.011843760497868061,0.09580295532941818,0.05592236917867102,0.00644469426547991,0.05373106614533533,0.054479703938822815,0.012421521920548599,0.4760819673538208,0.22101788222789764,0.8758000135421753,-0.03022395819425583,0.10090643912553787,0.5063059329986572,0.3459882140159607,1.0450536012649536,0.5000907778739929,0.3841204047203064,0.7012863159179688,-1.803062081336975,-3.865570545196533,-0.15020537376403809,1.740859866142273,0.6071266531944275,1.9153659343719482,138,0,6,1.0,"14,15,29,14,9,29,28",0.0,0.8758,1,1,0.007246376811594203,138,1.0,True,True,14,0.0,1.6837384700775146,138,0.836965,1.0,0.010252549406141042
2031,0.8947,117,True,0.07030954957008362,0.06430736929178238,0.03978903964161873,1.7554385662078857,0.03662053123116493,0.113426074385643,0.09341782607184897,0.00464465985770489,0.04164182829233781,0.04854375315281701,0.005145185958108831,0.528756856918335,0.2788435220718384,0.8946999907493591,0.029390063136816025,0.15937906503677368,0.49936679005622864,0.3364173471927643,1.026029109954834,0.4932570159435272,0.35265985131263733,0.6365243792533875,-1.8030649423599243,-3.1127400398254395,-0.22029447555541992,1.7554385662078857,0.7932803630828857,1.9247314929962158,117,0,6,1.0,"9,11,30,11,11,23,22",0.0,0.8947,1,1,0.008547008547008548,117,1.0,True,True,12,0.0,1.403100609779358,117,0.854965,1.0,0.029940479155629873
2032,0.5941,451,True,-0.5013697743415833,-0.5458421111106873,0.1030387133359909,1.8438314199447632,0.1139129251241684,0.7138968110084534,0.5433277877637505,0.041829053605610365,0.0402669768273218,0.44759198321639826,0.1036041360445132,0.13031332194805145,0.006452077068388462,0.5940999984741211,-0.29140689969062805,0.29533064365386963,0.4217202365398407,0.34115150570869446,1.1160295009613037,0.4307084381580353,0.34080615639686584,1.0587637424468994,-1.8673046827316284,-3.9295248985290527,-0.026099205017089844,1.8438314199447632,0.14967802166938782,1.929078459739685,451,0,6,1.0,"65,57,84,55,44,92,54",0.0,0.5941,1,1,0.0022172949002217295,451,1.0,True,True,46,0.0,3.2640252113342285,451,0.8379099999999999,1.0,-0.018294685427099465
2033,0.9325,75,True,0.2685112953186035,0.26255714893341064,0.04103030264377594,1.7113986015319824,0.025529714301228523,0.378726601600647,0.2856251568418519,0.019792938890432512,0.06965923951045302,0.2335857638178815,0.045228562027345307,0.658237636089325,0.4432550072669983,0.9325000047683716,0.14048373699188232,0.16610436141490936,0.5177538394927979,0.3317350745201111,1.0649338960647583,0.5158292651176453,0.3712410032749176,0.6834898591041565,-1.6592363119125366,-3.3980555534362793,-0.03865337371826172,1.7113986015319824,0.20655155181884766,1.9202502965927124,75,0,6,1.0,"8,6,26,8,7,15,5",0.0,0.9325,1,1,0.013333333333333334,75,1.0,True,True,8,0.0,1.608280897140503,75,0.85186,1.0,0.00859615122899413
2034,0.8488,168,True,-0.01841476559638977,-0.017327802255749702,0.027220791205763817,1.8225795030593872,0.03528434783220291,0.06453665345907211,0.053434464745455434,0.0057906370031086726,0.02701766683647278,0.022228961202639622,0.007219748455625512,0.41186797618865967,0.1584467738866806,0.848800003528595,-0.010181107558310032,0.1420631855726242,0.4220491349697113,0.3267170190811157,1.0134892463684082,0.4175425171852112,0.30998629331588745,0.5961711406707764,-1.7926207780838013,-3.719856023788452,-0.06988716125488281,1.8225795030593872,0.3273181915283203,1.932248830795288,168,0,6,1.0,"31,15,35,19,9,30,29",0.0,0.8488,1,1,0.005952380952380952,168,1.0,True,True,17,0.0,1.2634726762771606,168,0.8515900000000001,1.0,0.005873000901192427
2035,0.8749,139,True,-0.022852648049592972,-0.0326557457447052,0.04627636820077896,1.7851283550262451,0.04516196250915527,0.12774240970611572,0.09204311773191544,0.008807319217685586,0.03055670110998685,0.08092210909647791,0.0169268329818249,0.47374364733695984,0.21858271956443787,0.8748999834060669,-0.021237682551145554,0.18883278965950012,0.4949812889099121,0.35035866498947144,0.9326426982879639,0.4818932116031647,0.33672308921813965,0.6723262667655945,-1.7636176347732544,-3.1807000637054443,-0.17631196975708008,1.7851283550262451,0.6865540146827698,1.9265058040618896,139,0,6,1.0,"21,14,30,12,7,33,22",0.0,0.8749,1,1,0.007194244604316547,139,1.0,True,True,14,0.0,1.3354376554489136,139,0.851545,1.0,0.007758997660130262
